"GEOID","CRF1","CRF2","CRF3","CL1","CL2","highsec","medsec","datasec","areasec","usgsdw_sum","oswcrdw_sum","CRF4","oswcr_per","usgs_per","wq_score","wq_per","datacov"
"060730157042",0,1,0,"","NO3N",0,2,2,2,0.59,4,50,41,20,25,14,100
"060730161003",4,1,2.54,"ALPHA; U; PCE; TCE","TCE",2,0,2,4,0.02,1,50,17,3,237.71,67,50
"060730162013",4,1,2.54,"ALPHA; U; PCE; TCE","TCE",2,0,2,5,1.06,1,40,17,26,190.17,60,40
"060730162021",4,2,2.54,"ALPHA; U; PCE; TCE","TCE; NO3N",7,0,7,9,5.13,12,77.78,61,50,408.66,82,77.78
"060730163012",5,2,2.48,"ALPHA; U; PCE; NO3N; TCE","TCE; NO3N",4,0,4,4,0.87,9,100,56,24,624.84,93,100
"060730163022",5,2,2.35,"ALPHA; U; PCE; NO3N; TCE","TCE; NO3N",3,1,4,4,3.63,9,87.5,56,44,545.52,90,100
"060730163023",5,2,2.35,"ALPHA; U; PCE; NO3N; TCE","TCE; NO3N",2,0,2,2,0.03,7,100,52,4,623.45,93,100
"060730164011",2,0,1.29,"NO3N; PCATE","",1,0,1,2,5.6,12,50,61,51,106.47,37,50
"060730164012",2,0,1.38,"NO3N; PCATE","",2,0,2,2,44.91,12,100,61,78,213.82,63,100
"060730164013",2,0,1.38,"NO3N; PCATE","",2,0,2,4,6.46,13,50,63,53,106.91,37,50
"060730164021",4,1,1.4,"ALPHA; NO3N; U; PCATE","NO3N",4,1,5,8,46.7,53,56.25,80,78,261,69,62.5
"060730164022",2,1,1.29,"NO3N; PCATE","NO3N",1,1,2,2,4.44,20,75,69,47,197.2,61,100
"060730164023",2,0,1.29,"NO3N; PCATE","",1,0,1,1,3.04,12,100,61,41,212.93,63,100
"060730164024",2,1,1.38,"NO3N; PCATE","NO3N",2,2,4,4,2.1,22,75,70,36,197.87,61,100
"060730164025",2,0,1.38,"NO3N; PCATE","",2,0,2,2,6.97,12,100,61,54,213.82,63,100
"060730165021",1,0,1.56,"NO3N","",1,0,1,2,2.09,1,50,17,35,57.8,25,50
"060730165023",5,2,2.35,"ALPHA; U; PCE; NO3N; TCE","TCE; NO3N",2,0,2,2,0.77,7,100,52,23,623.45,93,100
"060730165024",5,2,2.43,"ALPHA; U; PCE; NO3N; TCE","TCE; NO3N",3,0,3,4,0.66,8,75,54,21,468.25,86,75
"060730166081",4,1,1.43,"ALPHA; NO3N; MTBE; U","PCE",1,0,1,3,0.94,6,33.33,49,25,154.77,51,33.33
"060730166162",4,1,2.54,"ALPHA; U; PCE; TCE","TCE",1,0,1,4,16.97,1,25,17,67,118.85,44,25
"060730166171",6,2,2.17,"ALPHA; U; PCE; NO3N; TCE; MTBE","TCE; PCE",3,0,3,4,4.94,3,75,35,49,541.29,90,75
"060730166172",4,1,2.54,"ALPHA; U; PCE; TCE","TCE",1,0,1,3,2.52,3,33.33,35,38,158.47,52,33.33
"060730167011",6,2,1.65,"ALPHA; U; PCE; NO3N; TCE; MTBE","TCE; PCE",5,0,5,6,13.55,7,83.33,52,64,597.11,92,83.33
"060730167012",4,1,1.43,"ALPHA; NO3N; MTBE; U","PCE",2,0,2,2,1,2,100,28,26,464.32,86,100
"060730167021",5,2,1.56,"ALPHA; NO3N; MTBE; U; PCATE","ALPHA; PCE",3,0,3,3,4.2,13,100,63,46,615.63,92,100
"060730167022",4,1,1.43,"ALPHA; NO3N; MTBE; U","PCE",3,0,3,3,3.67,5,100,45,44,464.32,86,100
"060730167023",4,1,1.43,"ALPHA; NO3N; MTBE; U","PCE",1,0,1,2,10.64,3,50,35,61,232.16,66,50
"060730167024",4,1,1.43,"ALPHA; NO3N; MTBE; U","PCE",2,0,2,2,1.48,4,100,41,31,464.32,86,100
"060730168021",0,2,0,"","PB; NO3N",0,3,8,8,71.61,89,18.75,86,82,18.75,10,100
"060730168022",6,4,1.9,"ALPHA; U; CTCL; PB; NO3N; PCATE","AS; PB; NO3N; ALPHA",3,11,21,21,399.29,146,40.48,90,93,331.52,78,100
"060730168023",0,1,0,"","PB",0,3,5,5,42.78,52,30,80,77,15,9,100
"060730168024",1,1,1.65,"PCATE","ALPHA",1,0,6,6,8.5,36,16.67,76,57,27.75,15,100
"060730168041",1,1,1.65,"PCATE","ALPHA",2,0,3,3,417.43,12,66.67,61,93,111,39,100
"060730168042",1,1,1.65,"PCATE","ALPHA",1,0,2,2,16.87,8,50,54,67,83.25,33,100
"060730168043",3,2,1.69,"NO3N; MTBE; PCATE","ALPHA; PCE",3,0,4,4,5.7,17,75,67,51,312.65,75,100
"060730168044",3,2,1.7,"NO3N; MTBE; PCATE","ALPHA; PCE",2,0,2,2,15.73,11,100,60,66,416.95,83,100
"060730168061",4,1,1.43,"ALPHA; NO3N; MTBE; U","PCE",2,0,2,4,9.65,4,50,41,59,232.16,66,50
"060730168071",5,2,1.55,"ALPHA; NO3N; MTBE; U; PCATE","ALPHA; PCE",2,0,2,2,7.89,6,100,49,56,615.51,92,100
"060730168072",5,2,1.49,"ALPHA; NO3N; MTBE; U; PCATE","ALPHA; PCE",4,0,4,5,18.06,10,80,58,68,491.9,88,80
"060730168073",4,1,1.43,"ALPHA; NO3N; MTBE; U","PCE",1,0,2,5,16.97,12,20,61,67,92.86,35,40
"060730168074",2,0,1.29,"NO3N; PCATE","",1,0,1,3,5.6,16,33.33,66,51,70.98,29,33.33
"060730168091",2,0,1.29,"NO3N; PCATE","",1,0,2,4,5.4,22,25,70,50,53.23,22,50
"060730168101",5,2,1.56,"ALPHA; NO3N; MTBE; U; PCATE","ALPHA; PCE",3,0,4,4,14.9,16,75,66,65,461.73,86,100
"060730168111",1,1,1.65,"PCATE","ALPHA",1,0,5,5,15.3,24,20,71,66,33.3,17,100
"060730169011",5,2,1.57,"ALPHA; NO3N; MTBE; U; PCATE","ALPHA; PCE",4,0,18,26,162.84,87,15.38,86,88,94.73,35,69.23
"060730169012",1,1,1.65,"PCATE","ALPHA",1,0,3,4,49.37,15,25,65,79,41.62,19,75
"060730169013",5,2,1.56,"ALPHA; NO3N; MTBE; U; PCATE","ALPHA; PCE",3,0,3,4,51.11,14,75,64,79,461.73,86,75
"060730169014",5,2,1.54,"ALPHA; NO3N; MTBE; U; PCATE","ALPHA; PCE",8,0,8,8,34.49,41,100,78,75,615.42,92,100
"060730169021",5,4,1.67,"CTCL; PB; NO3N; CD; PCATE","NO3N; AS; PB; ALPHA",18,13,48,72,1910.77,291,34.03,95,100,243.88,68,66.67
"060730170153",1,0,1.13,"NO3N","",1,0,3,8,0.67,8,12.5,54,21,13.91,8,37.5
"060730170201",1,2,1.72,"ALPHA","U; ALPHA",9,2,15,23,63.26,126,43.48,89,81,94.45,35,65.22
"060730170212",1,2,1.47,"ALPHA","U; ALPHA",3,2,10,22,87.63,147,18.18,90,84,39.03,18,45.45
"060730170291",1,1,1.09,"ALPHA","NO3N",4,0,4,17,3.7,7,23.53,52,44,37.85,18,23.53
"060730170292",1,1,1.09,"ALPHA","NO3N",6,0,7,12,1.05,11,50,60,26,80.43,31,58.33
"060730170301",3,2,1.31,"NO3N; U; ALPHA","NO3N; ALPHA",9,0,9,25,1.18,14,36,64,28,148.72,51,36
"060730170303",1,0,1.13,"NO3N","",1,0,1,3,0.11,1,33.33,17,9,37.1,18,33.33
"060730170471",1,0,5.56,"AS","",2,0,2,4,0.03,7,50,52,4,77.8,30,50
"060730171062",1,1,1.09,"ALPHA","NO3N",6,0,6,7,20.05,7,85.71,52,69,137.89,49,85.71
"060730171063",1,1,1.09,"ALPHA","NO3N",3,0,6,10,5.54,12,30,61,51,48.26,20,60
"060730171064",1,1,1.09,"ALPHA","NO3N",3,0,8,8,1.46,5,37.5,45,31,60.33,26,100
"060730171101",2,2,1.38,"ALPHA; U","ALPHA; NO3N",5,0,9,20,24.14,23,25,71,71,78.44,30,45
"060730185074",3,2,1.75,"TCPR123; ALPHA; U","ALPHA; NO3N",5,0,5,5,0.01,4,100,41,2,417.54,83,100
"060730185101",1,0,7.8,"TCPR123","",4,0,4,4,1,2,100,28,26,177.98,59,100
"060730185102",1,0,7.8,"TCPR123","",3,0,3,3,0.37,1,100,17,16,177.98,59,100
"060730186011",1,0,7.8,"TCPR123","",1,0,1,4,2.86,1,25,17,40,44.49,20,25
"060730186012",1,0,7.8,"TCPR123","",4,0,4,5,0.56,2,80,28,20,142.38,50,80
"060730186032",1,0,7.8,"TCPR123","",4,0,4,6,7.36,2,66.67,28,55,118.65,43,66.67
"060730186081",3,2,2.08,"TCPR123; ALPHA; U","ALPHA; NO3N",5,0,5,8,0.05,2,62.5,28,6,262.98,70,62.5
"060730186101",2,2,1.36,"ALPHA; U","ALPHA; NO3N",3,0,3,5,0.01,1,60,17,2,188.17,60,60
"060730186111",2,0,2.68,"ALPHA; U","",5,0,12,14,5.35,42,35.71,78,50,80.99,31,85.71
"060730186112",2,2,1.69,"ALPHA; U","ALPHA; NO3N",4,0,10,14,1.73,9,28.57,56,33,90.54,34,71.43
"060730186113",2,2,1.36,"ALPHA; U","ALPHA; NO3N",4,0,4,4,0.1,1,100,17,8,313.61,75,100
"060730186121",2,2,1.36,"ALPHA; U","ALPHA; NO3N",3,0,5,9,13.3,6,33.33,49,64,104.54,37,55.56
"060730186131",3,2,3.15,"TCPR123; ALPHA; U","ALPHA; NO3N",3,0,3,4,0.18,4,75,41,11,323.65,77,75
"060730186141",3,1,5.3,"TCPR123; ALPHA; U","NO3N",4,0,4,4,0.09,3,100,35,8,402.99,82,100
"060730186143",3,1,4.05,"TCPR123; ALPHA; U","NO3N",2,0,2,2,0.01,2,100,28,2,390.49,82,100
"060730187001",5,3,1.97,"TCPR123; ALPHA; U; NO3N; THM","ALPHA; NO3N; U",22,0,72,257,212.36,54,8.56,80,89,57.32,25,28.02
"060730188011",4,1,2.3,"ALPHA; PCATE; U; NO3N","NO3N",6,0,8,10,19.27,10,60,58,69,283.8,73,80
"060730188012",2,1,2.03,"PCATE; NO3N","NO3N",6,0,6,6,12.9,9,100,56,63,270.31,71,100
"060730188021",2,0,2.68,"ALPHA; U","",8,0,8,9,57.23,33,88.89,75,80,201.56,61,88.89
"060730188022",4,0,2.06,"ALPHA; PCATE; U; NO3N","",7,0,7,9,9.61,13,77.78,63,59,327.15,77,77.78
"060730188023",2,0,1.96,"PCATE; NO3N","",6,0,6,11,1.37,18,54.55,67,30,119.78,44,54.55
"060730188024",2,0,1.99,"PCATE; NO3N","",3,0,4,9,12.89,18,33.33,67,63,73.29,29,44.44
"060730188025",4,0,2.42,"ALPHA; PCATE; U; NO3N","",6,0,7,9,8.26,33,66.67,75,57,282.8,73,77.78
"060730188031",2,0,2.68,"ALPHA; U","",2,0,2,14,58.78,26,14.29,72,80,32.39,17,14.29
"060730188033",2,0,2.68,"ALPHA; U","",3,0,10,18,36.52,40,16.67,77,76,37.79,18,55.56
"060730189031",2,1,2.61,"PB; NO3N","CD",4,0,4,7,1.45,10,57.14,58,30,157.75,52,57.14
"060730189032",2,1,3.28,"PB; NO3N","CD",1,0,1,2,0.26,5,50,45,14,141.42,50,50
"060730189043",3,2,2.81,"PB; PCATE; NO3N","NO3N; CD",3,0,3,4,0.93,7,75,52,25,321.06,77,75
"060730189044",1,1,2.33,"PCATE","NO3N",1,0,1,2,0.26,3,50,35,14,86.67,34,50
"060730189053",1,1,2.33,"PCATE","NO3N",2,0,2,4,0.48,3,50,35,18,86.67,34,50
"060730190011",2,1,1.76,"PB; NO3N","CD",7,0,27,77,359.83,124,9.09,89,92,24.33,11,35.06
"060730190012",2,2,3.17,"PB; NO3N","NO3N; CD",8,0,12,18,46.69,39,44.44,77,78,147.44,51,66.67
"060730190013",3,2,2.28,"PB; PCATE; NO3N","NO3N; CD",9,0,12,13,15.44,28,69.23,74,66,292.67,73,92.31
"060730190021",2,0,1.94,"NO3N; F","",8,0,13,30,97.39,72,26.67,84,84,58.51,26,43.33
"060730191011",4,5,1.38,"NO3N; PCATE; TCPR123; ALPHA","NO3N; PCATE; TCPR123; ALPHA; U",18,3,56,92,491.73,136,21.2,90,94,140.69,49,60.87
"060730191012",3,4,1.4,"NO3N; TCPR123; ALPHA","NO3N; TCPR123; ALPHA; U",7,0,16,25,168.22,51,28,80,88,143.93,50,64
"060730191013",2,0,1.39,"NO3N; AS","",5,0,14,36,424.64,72,13.89,84,93,29.71,16,38.89
"060730191014",2,0,1.86,"NO3N; F","",8,0,15,33,315.3,128,24.24,89,91,52.99,22,45.45
"060730191031",1,0,1.23,"AS","",2,0,3,16,47.13,53,12.5,80,78,14.04,8,18.75
"060730191032",1,0,1.23,"AS","",5,0,5,19,44.93,48,26.32,79,78,29.55,16,26.32
"060730191033",1,0,1.23,"AS","",6,0,6,16,59.28,65,37.5,83,80,42.11,19,37.5
"060730191053",1,0,1.23,"AS","",5,0,5,19,75.13,64,26.32,82,82,29.55,16,26.32
"060730191061",4,3,1.58,"NO3N; ALPHA; U; PCATE","NO3N; PCATE; ALPHA",13,2,15,27,219.21,93,51.85,86,89,293.39,73,55.56
"060730191062",4,5,1.93,"NO3N; TCPR123; PCATE; ALPHA","NO3N; TCPR123; PCATE; ALPHA; U",7,1,10,14,46.88,70,53.57,83,78,358.56,79,71.43
"060730191063",3,1,1.42,"ALPHA; U; CD","ALPHA",11,0,11,17,155.37,89,64.71,86,87,235.67,67,64.71
"060730191064",2,0,1.52,"ALPHA; U","",7,0,7,9,45.87,50,77.78,80,78,167.36,57,77.78
"060730191071",3,2,1.41,"ALPHA; U; CD","U; ALPHA",4,2,6,53,422.5,125,9.43,89,93,39.06,19,11.32
"060730200222",1,0,4.59,"NO3N","",1,0,1,3,3.4,12,33.33,61,43,48.63,21,33.33
"060730200223",1,0,4.59,"NO3N","",1,0,1,4,0.07,5,25,45,7,36.48,17,25
"060730200232",1,0,4.59,"NO3N","",2,0,2,4,2.21,5,50,45,36,72.95,29,50
"060730200241",1,0,4.59,"NO3N","",1,0,1,2,0.69,3,50,35,22,72.95,29,50
"060730201031",1,2,1.19,"CD","U; ALPHA",5,4,9,34,142.75,86,20.59,85,87,43.62,20,26.47
"060730203051",1,0,4.59,"NO3N","",2,0,2,4,0.41,5,50,45,17,72.95,29,50
"060730203052",1,0,4.59,"NO3N","",1,0,1,4,12.73,6,25,49,63,36.48,17,25
"060730203061",3,2,2.79,"NO3N; ALPHA; U","NO3N; ALPHA",8,0,13,15,2.23,39,53.33,77,36,228.2,66,86.67
"060730203071",3,2,1.41,"NO3N; ALPHA; U","NO3N; ALPHA",6,0,14,14,60.82,26,42.86,72,81,177.48,58,100
"060730203072",2,2,2.4,"NO3N; ALPHA","ALPHA; NO3N",5,0,8,8,6.34,18,62.5,67,53,202.52,62,100
"060730203073",1,2,1.24,"ALPHA","ALPHA; NO3N",1,0,2,2,2.01,3,50,35,35,106.18,37,100
"060730203074",1,2,1.24,"ALPHA","ALPHA; NO3N",1,0,1,1,5.76,1,100,17,51,212.36,63,100
"060730203082",1,0,2.48,"NO3N","",1,0,2,2,0.08,3,50,35,7,62.39,27,100
"060730203083",1,0,4.59,"NO3N","",1,0,2,3,1.22,5,33.33,45,28,48.63,21,66.67
"060730204012",3,2,1.42,"NO3N; ALPHA; U","NO3N; ALPHA",10,0,10,10,45.98,16,100,66,78,414.18,83,100
"060730204031",2,1,1.18,"NO3N; ALPHA","ALPHA",2,0,2,3,2.71,3,66.67,35,39,174.55,58,66.67
"060730204032",1,0,1.13,"NO3N","",2,0,2,3,10.79,4,66.67,41,61,74.2,29,66.67
"060730204041",1,2,1.24,"ALPHA","ALPHA; NO3N",2,0,4,4,1.67,5,50,45,32,106.18,37,100
"060730204042",3,2,1.27,"NO3N; ALPHA; U","ALPHA; NO3N",4,0,4,5,5.21,6,80,49,50,330.12,78,80
"060730204043",2,2,1.29,"ALPHA; U","ALPHA; NO3N",4,0,4,4,20.46,6,100,49,69,312.86,75,100
"060730204051",3,2,1.35,"NO3N; ALPHA; U","NO3N; ALPHA",5,0,5,5,14.42,8,100,54,65,413.45,83,100
"060730204052",3,2,1.26,"NO3N; ALPHA; U","NO3N; ALPHA",4,0,4,4,4.54,6,100,49,48,412.63,82,100
"060730205001",1,1,1.24,"ALPHA","ALPHA",1,0,3,3,3.66,4,33.33,41,44,54.12,22,100
"060730205002",1,1,1.24,"ALPHA","ALPHA",1,0,2,3,2.34,5,33.33,45,37,54.12,22,66.67
"060730205003",1,1,1.24,"ALPHA","ALPHA",1,0,2,4,1.99,7,25,52,35,40.59,19,50
"060730207081",1,0,1.13,"NO3N","",2,0,3,6,20.73,7,33.33,52,70,37.1,18,50
"060730207091",2,3,2.05,"ALPHA; NO3N","U; NO3N; ALPHA",8,9,26,58,810.49,177,21.55,91,97,79.84,30,44.83
"060730207093",0,1,0,"","U",0,1,3,7,15.43,10,7.14,58,66,3.57,2,42.86
"060730207101",2,1,1.88,"ALPHA; NO3N","U",12,0,22,22,164.63,60,54.55,82,88,146.6,50,100
"060730208011",4,1,1.54,"ALPHA; NO3N; CTCL; U","PB",4,0,26,32,201.21,241,12.5,94,89,58.18,25,81.25
"060730208012",3,4,2.23,"ALPHA; U; NO3N","U; NO3N; NO2; ALPHA",12,3,31,32,561.89,371,42.19,96,95,220.33,65,96.88
"060730208013",3,1,1.62,"ALPHA; U; NO3N","ALPHA",7,3,21,26,324.95,227,32.69,93,92,119.73,44,80.77
"060730208051",2,0,2.38,"ALPHA; U","",3,0,4,4,51.7,86,75,85,79,167.86,57,100
"060730208052",2,0,3.35,"ALPHA; U","",6,0,6,6,353.05,131,100,89,92,233.46,67,100
"060730208061",2,3,3.55,"ALPHA; U","NO3N; NO2; ALPHA",6,1,7,7,127.7,128,92.86,89,86,357.98,79,100
"060730208062",3,0,3.13,"ALPHA; U; NO3N","",4,0,4,4,55.15,87,100,86,80,331.33,78,100
"060730208063",3,0,2.02,"ALPHA; U; NO3N","",3,0,4,4,85.67,78,75,84,83,240.17,67,100
"060730208071",4,5,2.25,"ALPHA; U; NO3N; AS","ALPHA; U; NO3N; NO2; AS",33,1,52,59,1222.09,529,56.78,98,99,381.84,81,88.14
"060730208091",3,1,1.65,"ALPHA; NO3N; U","ALPHA",5,0,5,5,171.22,85,100,85,88,366.49,81,100
"060730208092",3,1,1.64,"ALPHA; NO3N; U","ALPHA",9,0,9,9,299.84,140,100,90,91,366.44,81,100
"060730208093",3,4,1.56,"ALPHA; NO3N; U","NO3N; NO2; ALPHA; U",5,1,6,6,120.57,108,91.67,87,86,472.62,87,100
"060730208101",3,3,1.89,"ALPHA; NO3N; U","ALPHA; U; NO3N",8,1,19,24,93.94,216,35.42,93,84,166.05,56,79.17
"060730208102",1,1,1.39,"NO3N","ALPHA",6,2,10,10,52.99,114,70,88,79,114.75,42,100
"060730208103",1,2,1.3,"NO3N","ALPHA; NO3N",4,1,6,6,26.15,62,75,82,72,159.74,53,100
"060730208111",2,0,1.28,"CD; NO3N","",4,0,10,20,23.74,101,20,87,71,42.56,20,50
"060730208112",2,1,1.26,"CD; NO3N","ALPHA",4,3,13,13,24.66,91,42.31,86,71,111.11,39,100
"060730208113",1,1,1.07,"NO3N","NO3N",1,1,10,15,21.57,73,10,84,70,16.07,9,66.67
"060730209021",6,6,1.94,"U; ALPHA; BZAP; F; CD; NO3N","ALPHA; U; NO3N; AS; BZAP; PB",29,6,90,204,268.13,380,15.69,97,91,144.22,50,44.12
"060730209022",4,3,1.75,"U; ALPHA; F; NO3N","U; ALPHA; PB",7,3,12,20,117.43,42,42.5,78,86,241.2,67,60
"060730209031",3,2,1.45,"ALPHA; U; NO3N","F; NO3N",12,10,96,197,365.39,314,8.63,95,92,35.77,17,48.73
"060730209032",4,3,1.63,"ALPHA; CTCL; U; NO3N","NO3N; AS; PCA",11,0,39,122,412,156,9.02,91,93,51.06,21,31.97
"060730209033",5,6,1.6,"ALPHA; CTCL; U; AS; NO3N","CTCL; PCA; AS; PB; F; NO3N",23,3,126,331,1459.83,538,7.4,98,100,60.4,26,38.07
"060730209041",5,4,1.19,"CTCL; AL; ALPHA; NO3N; AS","NO3N; CTCL; PCA; AS",10,2,51,69,711.63,532,15.94,98,96,113.49,41,73.91
"060730209042",2,1,1.71,"PB; AS","AS",2,0,14,17,79.35,149,11.76,90,83,31.43,17,82.35
"060730209043",5,3,1.34,"PB; AL; AS; ALPHA; NO3N","AS; PB; NO3N",7,0,22,22,172.42,363,31.82,96,88,211.09,63,100
"060730210001",2,0,1.92,"F; NO3N","",18,0,86,766,726.55,304,2.35,95,96,5.15,2,11.23
"060730210002",2,3,1.56,"NO3N; ALPHA","NO3N; ALPHA; U",13,2,46,342,57.2,39,4.09,77,80,14.97,9,13.45
"060730210003",1,1,1.57,"ALPHA","U",1,1,38,95,74.92,58,1.58,81,82,2.62,1,40
"060730210004",1,2,1.91,"NO3N","NO3N; ALPHA",3,1,39,45,62.12,63,7.78,82,81,17.04,9,86.67
"060730211001",6,5,2.08,"BIS2EHP; ALPHA; U; AS; NO3N; F","U; ALPHA; CTCL; AS; NO3N",33,8,70,181,944.53,260,20.44,94,98,178.01,59,38.67
"060730211002",6,2,1.76,"BIS2EHP; NO3N; AS; ALPHA; CTCL; F","ALPHA; NO3N",26,1,88,232,1320.18,394,11.42,97,99,81.97,32,37.93
"060730211003",4,6,1.76,"BIS2EHP; ALPHA; U; NO3N","ALPHA; U; NO3N; CR6; CTCL; AS",40,4,96,130,2658.71,400,32.31,97,100,231.86,66,73.85
"060730212021",4,3,2.53,"U; ALPHA; F; NO3N","U; ALPHA; PB",22,0,37,43,1228.22,393,51.16,97,99,294.36,73,86.05
"060730212022",4,4,2.82,"U; ALPHA; NO3N; F","ALPHA; U; AS; PB",13,6,47,69,972.9,383,23.19,97,98,145.66,50,68.12
"060730212041",3,2,2.6,"ALPHA; U; NO3N","U; NO3N",10,1,18,22,287.47,189,47.73,92,91,203.32,62,81.82
"060730212042",4,2,2.65,"ALPHA; U; NO3N; PB","AS; U",11,3,14,14,178.15,188,89.29,92,88,470.1,87,100
"060730212043",4,2,3.02,"ALPHA; U; NO3N; PB","AS; U",8,3,11,11,147.75,137,86.36,90,87,457.86,85,100
"060730212051",3,2,2.49,"ALPHA; U; NO3N","NO3N; PB",6,1,7,8,204.17,92,81.25,86,89,345.25,78,87.5
"060730212052",4,0,2.35,"ALPHA; U; NO3N; PB","",7,0,7,7,221.21,106,100,87,89,423.53,84,100
"060730212053",4,0,2.01,"ALPHA; U; NO3N; PB","",6,0,6,6,232.13,112,100,88,90,420.12,83,100
"060730212061",4,1,2.29,"ALPHA; U; NO3N; PB","AS",16,4,20,32,629.86,243,56.25,94,95,265.99,70,62.5
"060730213021",3,1,3.01,"ALPHA; U; NO3N","NO3N",17,0,48,121,3499.35,447,14.05,97,100,53.4,22,39.67
"060730213022",5,5,1.53,"ALPHA; U; AS; F; NO3N","ALPHA; AS; U; NO3N; F",14,6,48,86,2584.55,888,19.77,100,100,151.29,51,55.81
"060730213031",3,2,1.42,"ALPHA; U; NO3N","U; NO3N",13,2,19,23,134.78,153,60.87,90,86,252.1,68,82.61
"060730213032",2,0,1.78,"NO3N; U","",8,0,11,28,282.37,59,28.57,82,91,62.24,27,39.29
"060730213041",2,1,1.32,"ALPHA; U","ALPHA",8,0,19,46,476.76,320,17.39,96,94,45.77,20,41.3
"060750328021",1,1,1.27,"NO3N","PCE",2,0,2,4,7.41,1,50,17,55,81.35,32,50
"060750328023",1,1,1.27,"NO3N","PCE",2,0,2,3,3.11,1,66.67,17,41,108.47,38,66.67
"060750329021",1,1,1.27,"NO3N","PCE",1,0,1,2,1.57,1,50,17,32,81.35,32,50
"060750329022",1,1,1.27,"NO3N","PCE",1,0,1,2,1.97,1,50,17,35,81.35,32,50
"060770001001",4,3,2.95,"AS; TCPR123; ALPHA; U","AS; NO3N; TCE",2,0,2,2,4.11,8,100,54,46,579.49,91,100
"060770001002",4,3,2.83,"AS; TCPR123; ALPHA; U","AS; NO3N; TCE",4,0,4,4,11.52,12,100,61,62,578.33,91,100
"060770001003",1,0,1.7,"AS","",1,0,1,1,0.09,2,100,28,8,117.05,43,100
"060770001004",1,0,3,"AS","",2,0,2,2,0.43,3,100,35,17,129.96,47,100
"060770003001",3,0,3.24,"AS; ALPHA; U","",4,0,4,4,6.02,12,100,61,52,332.4,78,100
"060770003002",1,0,3,"AS","",2,0,2,2,16.54,3,100,35,66,129.96,47,100
"060770004021",4,3,2.78,"AS; TCPR123; ALPHA; U","AS; NO3N; TCE",2,0,2,2,4.79,9,100,56,49,577.78,91,100
"060770004022",4,3,2.78,"AS; TCPR123; ALPHA; U","AS; NO3N; TCE",2,0,2,2,1.11,9,100,56,27,577.78,91,100
"060770005001",3,4,3.01,"ALPHA; U; TCPR123","AS; U; NO3N; TCE",3,0,3,3,8.59,15,100,65,58,530.11,89,100
"060770005002",4,3,2.93,"AS; TCPR123; ALPHA; U","AS; NO3N; TCE",4,0,4,4,2.44,15,100,65,38,579.25,91,100
"060770006001",1,0,1.61,"AS","",2,0,2,2,13.22,4,100,41,64,116.11,42,100
"060770006002",1,0,1.84,"AS","",4,0,4,4,39.64,13,100,63,76,118.44,43,100
"060770007001",1,0,1.95,"AS","",3,0,3,3,0.15,11,100,60,10,119.53,44,100
"060770007002",1,0,1.88,"AS","",2,0,2,2,0.06,6,100,49,6,118.84,44,100
"060770007003",1,0,2.71,"AS","",4,0,4,4,0.07,16,100,66,7,127.09,46,100
"060770007004",1,0,3.53,"AS","",2,0,2,2,0.41,10,100,58,17,135.33,49,100
"060770008012",1,0,3.28,"AS","",6,0,6,6,0.15,17,100,67,10,132.82,48,100
"060770008013",1,0,2.78,"AS","",2,0,2,3,2.4,3,66.67,35,37,85.2,33,66.67
"060770010001",2,0,3.13,"AS; CR","",2,0,2,3,3.49,13,66.67,63,43,154.19,51,66.67
"060770010002",1,0,3.39,"AS","",1,0,1,2,0.1,11,50,60,8,66.95,28,50
"060770011011",1,0,2.49,"AS","",1,0,1,1,4.39,4,100,41,47,124.94,46,100
"060770011012",2,0,2.83,"AS; CR","",2,0,2,2,5.54,6,100,49,51,228.3,66,100
"060770011013",2,0,2.97,"AS; CR","",3,0,3,3,3.06,12,100,61,41,229.7,66,100
"060770011021",1,0,3.39,"AS","",2,0,2,2,0.59,9,100,56,20,133.9,48,100
"060770011024",1,0,3.39,"AS","",3,0,3,3,0.6,15,100,65,20,133.9,48,100
"060770011025",2,0,2.97,"AS; CR","",3,0,3,3,0.78,12,100,61,23,229.7,66,100
"060770012001",1,0,2.77,"AS","",3,0,4,4,4.15,20,75,69,46,95.77,35,100
"060770012002",1,0,1.53,"AS","",1,0,1,1,1.11,4,100,41,27,115.27,42,100
"060770013001",4,4,2.46,"AS; ALPHA; U; TCPR123","AS; U; NO3N; TCE",4,0,4,4,8.28,17,100,67,57,624.56,93,100
"060770013002",3,1,2,"AS; ALPHA; U","U",3,0,3,3,1.45,11,100,60,30,370.03,81,100
"060770013003",1,0,1.53,"AS","",1,0,1,1,1.29,4,100,41,29,115.27,42,100
"060770014002",3,1,1.81,"AS; ALPHA; U","U",2,0,4,4,10.44,30,50,74,60,184.06,60,100
"060770014003",1,0,1.53,"AS","",1,0,2,2,5.91,11,50,60,52,57.64,25,100
"060770014004",1,0,1.53,"AS","",1,0,2,2,6.29,11,50,60,53,57.64,25,100
"060770015001",4,4,2.63,"ALPHA; TCPR123; U; NO3N","AS; U; NO3N; TCE",4,0,5,5,10.45,35,80,76,60,501.03,88,100
"060770015002",2,2,2.2,"TCPR123; NO3N","NO3N; TCE",2,0,2,2,224.16,10,100,58,90,322.01,77,100
"060770015003",3,3,2.42,"ALPHA; TCPR123; U","U; TCE; NO3N",2,0,2,2,27.37,7,100,52,72,474.24,87,100
