MTRS,DomWellCou,Count of chemical constituents above MCL,Count of chemical constituents within 80% of MCL,Average MCL Index (for results above MCL),List of chemical constituents above MCL,List of chemical constituents within 80% of MCL,Section Risk Category
M32S18E31,0,,,,,,
M32S18E32,0,,,,,,
M32S18E33,1,,,,,,
M32S18E34,0,,,,,,
M32S18E35,0,,,,,,
M32S18E36,0,,,,,,
M32S19E01,0,,,,,,
M32S19E02,0,,,,,,
M32S19E03,0,,,,,,
M32S19E04,0,,,,,,
M32S19E05,0,,,,,,
M32S19E06,0,,,,,,
M32S19E07,0,,,,,,
M32S19E08,0,,,,,,
M32S19E09,0,,,,,,
M32S19E10,0,,,,,,
M32S19E11,0,,,,,,
M32S19E12,0,,,,,,
M32S19E13,0,,,,,,
M32S19E14,0,,,,,,
M32S19E15,0,,,,,,
M32S19E16,0,,,,,,
M32S19E17,0,,,,,,
M32S19E18,0,,,,,,
M32S19E19,0,,,,,,
M32S19E20,0,,,,,,
M32S19E21,0,,,,,,
M32S19E22,0,,,,,,
M32S19E23,0,,,,,,
M32S19E24,0,,,,,,
M32S19E25,0,,,,,,
M32S19E26,0,,,,,,
M32S19E27,0,,,,,,
M32S19E28,0,,,,,,
M32S19E29,0,,,,,,
M32S19E30,0,,,,,,
M32S19E31,0,,,,,,
M32S19E32,0,,,,,,
M32S19E33,0,,,,,,
M32S19E34,0,,,,,,
M32S19E35,0,,,,,,
M32S19E36,0,,,,,,
M32S20E01,0,,,,,,
M32S20E02,0,,,,,,
M32S20E03,0,,,,,,
M32S20E04,0,,,,,,
M32S20E05,0,,,,,,
M32S20E06,0,,,,,,
M32S20E07,0,,,,,,
M32S20E08,0,,,,,,
M32S20E09,0,,,,,,
M32S20E10,0,,,,,,
M32S20E11,0,,,,,,
M32S20E12,0,,,,,,
M32S20E13,0,,,,,,
M32S20E14,0,,,,,,
M32S20E15,0,,,,,,
M32S20E16,1,,,,,,
M32S20E17,0,,,,,,
M32S20E18,0,,,,,,
M32S20E19,0,,,,,,
M32S20E20,0,,,,,,
M32S20E21,1,,,,,,
M32S20E22,0,,,,,,
M32S20E23,0,,,,,,
M32S20E24,0,,,,,,
M32S20E25,0,,,,,,
M32S20E26,0,,,,,,
M32S20E27,0,,,,,,
M32S20E28,0,,,,,,
M32S20E29,0,,,,,,
M32S20E30,0,,,,,,
M32S20E31,0,,,,,,
M32S20E32,0,,,,,,
M32S20E33,0,,,,,,
M32S20E34,0,,,,,,
M32S20E35,0,,,,,,
M32S20E36,0,,,,,,
M32S21E01,0,,,,,,
M32S21E02,0,,,,,,
M32S21E03,0,,,,,,
M32S21E04,0,,,,,,
M32S21E05,0,,,,,,
M32S21E06,0,,,,,,
M32S21E07,0,,,,,,
M32S21E08,0,,,,,,
M32S21E09,0,,,,,,
M32S21E10,0,,,,,,
M32S21E11,0,,,,,,
M32S21E12,0,,,,,,
M32S21E13,0,,,,,,
M32S21E14,0,,,,,,
M32S21E15,0,,,,,,
M32S21E16,0,,,,,,
M32S21E17,0,,,,,,
M32S21E18,0,,,,,,
M32S21E19,0,,,,,,
M32S21E20,0,,,,,,
M32S21E21,0,,,,,,
M32S21E22,0,,,,,,
M32S21E23,0,,,,,,
M32S21E24,0,,,,,,
M32S21E25,0,,,,,,
M32S21E26,0,,,,,,
M32S21E27,0,,,,,,
M32S21E28,0,,,,,,
M32S21E29,0,,,,,,
M32S21E30,0,,,,,,
M32S21E31,0,,,,,,
M32S21E32,1,,,,,,
M32S21E33,0,,,,,,
M32S21E34,0,,,,,,
M32S21E35,2,,,,,,
M32S21E36,2,,,,,,
M32S22E01,0,,,,,,
M32S22E02,0,,,,,,
M32S22E03,0,,,,,,
M32S22E04,0,,,,,,
M32S22E05,0,,,,,,
M32S22E06,0,,,,,,
M32S22E07,0,,,,,,
M32S22E08,0,,,,,,
M32S22E09,0,,,,,,
M32S22E10,0,,,,,,
M32S22E11,0,,,,,,
M32S22E12,0,,,,,,
M32S22E13,0,,,,,,
M32S22E14,0,,,,,,
M32S22E15,0,,,,,,
M32S22E16,0,,,,,,
M32S22E17,0,,,,,,
M32S22E18,0,,,,,,
M32S22E19,0,,,,,,
M32S22E20,0,,,,,,
M32S22E21,0,,,,,,
M32S22E22,0,,,,,,
M32S22E23,0,,,,,,
M32S22E24,0,,,,,,
M32S22E25,0,,,,,,
M32S22E26,0,,,,,,
M32S22E27,0,,,,,,
M32S22E28,0,,,,,,
M32S22E29,0,,,,,,
M32S22E30,0,,,,,,
M32S22E31,0,,,,,,
M32S22E32,0,,,,,,
M32S22E33,0,,,,,,
M32S22E34,0,,,,,,
M32S22E35,0,,,,,,
M32S22E36,0,,,,,,
M32S23E01,0,,,,,,
M32S23E02,0,,,,,,
M32S23E03,0,,,,,,
M32S23E04,0,,,,,,
M32S23E05,0,,,,,,
M32S23E06,0,,,,,,
M32S23E07,0,,,,,,
M32S23E08,0,,,,,,
M32S23E09,0,,,,,,
M32S23E10,0,,,,,,
M32S23E11,0,,,,,,
M32S23E12,0,,,,,,
M32S23E13,0,,,,,,
M32S23E14,0,,,,,,
M32S23E15,0,,,,,,
M32S23E16,0,,,,,,
M32S23E17,0,,,,,,
M32S23E18,0,,,,,,
M32S23E19,0,,,,,,
M32S23E20,0,,,,,,
M32S23E21,0,,,,,,
M32S23E22,0,,,,,,
M32S23E23,0,,,,,,
M32S23E24,0,,,,,,
M32S23E25,0,,,,,,
M32S23E26,0,,,,,,
M32S23E27,0,,,,,,
M32S23E28,0,,,,,,
M32S23E29,0,,,,,,
M32S23E30,1,,,,,,
M32S23E31,0,,,,,,
M32S23E32,0,,,,,,
M32S23E33,0,,,,,,
M32S23E34,0,,,,,,
M32S23E35,0,,,,,,
M32S23E36,0,,,,,,
M32S24E01,0,,,,,,
M32S24E02,0,,,,,,
M32S24E03,0,,,,,,
M32S24E04,0,,,,,,
M32S24E05,0,,,,,,
M32S24E06,0,,,,,,
M32S24E07,0,,,,,,
M32S24E08,0,,,,,,
M32S24E09,0,,,,,,
M32S24E10,0,,,,,,
M32S24E11,0,,,,,,
M32S24E12,0,,,,,,
M32S24E13,0,,,,,,
M32S24E14,0,,,,,,
M32S24E15,0,,,,,,
M32S24E16,0,,,,,,
M32S24E17,0,,,,,,
M32S24E18,0,,,,,,
M32S24E19,0,,,,,,
M32S24E20,0,,,,,,
M32S24E21,0,,,,,,
M32S24E22,0,,,,,,
M32S24E23,0,,,,,,
M32S24E24,0,,,,,,
M32S24E25,0,,,,,,
M32S24E26,0,,,,,,
M32S24E27,0,,,,,,
M32S24E28,0,,,,,,
M32S24E29,0,,,,,,
M32S24E30,0,,,,,,
M32S24E31,0,,,,,,
M32S24E32,0,,,,,,
M32S24E33,0,,,,,,
M32S24E34,0,,,,,,
M32S24E35,0,,,,,,
M32S24E36,0,,,,,,
M32S25E01,0,,,,,,
M32S25E02,0,,,,,,
M32S25E03,0,,,,,,
M32S25E04,0,,,,,,
M32S25E05,0,,,,,,
M32S25E06,0,,,,,,
M32S25E07,0,,,,,,
M32S25E08,0,,,,,,
M32S25E09,0,,,,,,
M32S25E10,0,,,,,,
M32S25E11,0,0,0,0,,,low
M32S25E12,0,0,0,0,,,low
M32S25E13,4,0,0,0,,,low
M32S25E14,0,0,0,0,,,low
M32S25E15,0,,,,,,
M32S25E16,0,,,,,,
M32S25E17,0,,,,,,
M32S25E18,0,,,,,,
M32S25E19,0,,,,,,
M32S25E20,0,,,,,,
M32S25E21,0,,,,,,
M32S25E22,0,,,,,,
M32S25E23,0,0,0,0,,,low
M32S25E24,0,0,0,0,,,low
M32S25E25,0,0,0,0,,,low
M32S25E26,0,0,0,0,,,low
M32S25E27,0,,,,,,
M32S25E28,0,,,,,,
M32S25E29,0,,,,,,
M32S25E30,0,,,,,,
M32S25E31,0,,,,,,
M32S25E32,2,,,,,,
M32S25E33,0,,,,,,
M32S25E34,0,,,,,,
M32S25E35,0,,,,,,
M32S25E36,0,,,,,,
M32S26E01,0,2,2,1.275416667,F; AS,PCATE; AS,high
M32S26E02,0,2,2,1.275416667,F; AS,PCATE; AS,high
M32S26E03,0,5,1,3.789824862,AS; TCPR123; F; AL; NO3N,AS,high
M32S26E04,1,5,0,4.831247294,AS; TCPR123; AL; F; NO3N,,high
M32S26E05,0,,,,,,
M32S26E06,0,,,,,,
M32S26E07,0,0,0,0,,,low
M32S26E08,0,,,,,,
M32S26E09,0,5,0,4.831247294,AS; TCPR123; AL; F; NO3N,,high
M32S26E10,0,5,0,4.831247294,AS; TCPR123; AL; F; NO3N,,high
M32S26E11,0,5,1,3.789824862,AS; TCPR123; F; AL; NO3N,AS,high
M32S26E12,0,2,2,1.275416667,F; AS,PCATE; AS,high
M32S26E13,0,0,0,0,,,low
M32S26E14,0,5,0,4.831247294,AS; TCPR123; AL; F; NO3N,,high
M32S26E15,0,5,0,4.831247294,AS; TCPR123; AL; F; NO3N,,high
M32S26E16,0,5,0,4.831247294,AS; TCPR123; AL; F; NO3N,,high
M32S26E17,0,,,,,,
M32S26E18,0,0,0,0,,,low
M32S26E19,0,0,0,0,,,low
M32S26E20,0,0,0,0,,,low
M32S26E21,0,0,0,0,,,low
M32S26E22,0,,,,,,
M32S26E23,0,0,0,0,,,low
M32S26E24,1,0,0,0,,,low
M32S26E25,0,0,0,0,,,low
M32S26E26,0,0,0,0,,,low
M32S26E27,0,,,,,,
M32S26E28,0,0,0,0,,,low
M32S26E29,0,0,0,0,,,low
M32S26E30,0,0,0,0,,,low
M32S26E31,0,0,0,0,,,low
M32S26E32,1,0,0,0,,,low
M32S26E33,0,0,0,0,,,low
M32S26E34,0,,,,,,
M32S26E35,0,,,,,,
M32S26E36,0,,,,,,
M32S27E01,0,,,,,,
M32S27E02,1,,,,,,
M32S27E03,0,,,,,,
M32S27E04,0,0,0,0,,,low
M32S27E05,0,0,0,0,,,low
M32S27E06,1,0,0,0,,,low
M32S27E07,0,0,0,0,,,low
M32S27E08,1,0,0,0,,,low
M32S27E09,0,0,0,0,,,low
M32S27E10,0,,,,,,
M32S27E11,0,,,,,,
M32S27E12,0,,,,,,
M32S27E13,0,,,,,,
M32S27E14,0,,,,,,
M32S27E15,0,,,,,,
M32S27E16,0,,,,,,
M32S27E17,0,,,,,,
M32S27E18,0,0,0,0,,,low
M32S27E19,0,0,0,0,,,low
M32S27E20,2,,,,,,
M32S27E21,0,,,,,,
M32S27E22,0,,,,,,
M32S27E23,0,,,,,,
M32S27E24,0,,,,,,
M32S27E25,0,1,0,20,AS,,high
M32S27E26,0,1,0,20,AS,,high
M32S27E27,0,0,0,0,,,low
M32S27E28,0,0,0,0,,,low
M32S27E29,0,0,0,0,,,low
M32S27E30,2,0,1,0,,AS,med
M32S27E31,0,0,1,0,,AS,med
M32S27E32,0,0,1,0,,AS,med
M32S27E33,0,0,0,0,,,low
M32S27E34,1,0,0,0,,,low
M32S27E35,0,1,0,20,AS,,high
M32S27E36,2,1,0,20,AS,,high
M32S28E01,5,0,0,0,,,low
M32S28E02,2,0,0,0,,,low
M32S28E03,0,,,,,,
M32S28E04,2,,,,,,
M32S28E05,0,,,,,,
M32S28E06,0,,,,,,
M32S28E07,0,,,,,,
M32S28E08,0,,,,,,
M32S28E09,0,,,,,,
M32S28E10,0,,,,,,
M32S28E11,1,0,0,0,,,low
M32S28E12,0,0,0,0,,,low
M32S28E13,0,1,0,3.25,TCPR123,,high
M32S28E14,0,1,0,3.25,TCPR123,,high
M32S28E15,0,1,0,3.25,TCPR123,,high
M32S28E16,0,,,,,,
M32S28E17,1,,,,,,
M32S28E18,0,,,,,,
M32S28E19,0,3,2,15.50092474,TCPR123; NO3N; SB,TL; ALPHA,high
M32S28E20,0,3,2,15.50092474,TCPR123; NO3N; SB,TL; ALPHA,high
M32S28E21,0,3,2,15.50092474,TCPR123; NO3N; SB,TL; ALPHA,high
M32S28E22,0,1,0,3.25,TCPR123,,high
M32S28E23,0,1,0,3.25,TCPR123,,high
M32S28E24,1,1,0,3.25,TCPR123,,high
M32S28E25,2,2,0,1.764034983,TCPR123; NO3N,,high
M32S28E26,0,2,0,1.764034983,TCPR123; NO3N,,high
M32S28E27,0,2,0,1.764034983,TCPR123; NO3N,,high
M32S28E28,0,3,2,15.50092474,TCPR123; NO3N; SB,TL; ALPHA,high
M32S28E29,0,3,2,15.50092474,TCPR123; NO3N; SB,TL; ALPHA,high
M32S28E30,0,4,2,13.98717806,TCPR123; AS; NO3N; SB,TL; ALPHA,high
M32S28E31,0,4,2,13.98717806,TCPR123; AS; NO3N; SB,TL; ALPHA,high
M32S28E32,0,3,2,15.50092474,TCPR123; NO3N; SB,TL; ALPHA,high
M32S28E33,0,3,2,15.25840807,TCPR123; NO3N; SB,TL; ALPHA,high
M32S28E34,0,2,1,1.675,TCPR123; NO3N,NO3N,high
M32S28E35,1,2,0,1.589319967,NO3N; TCPR123,,high
M32S28E36,0,2,2,1.8825,TCPR123; NO3N,CR6; TCPR123,high
M32S29E01,0,2,2,7.280585291,TCPR123; AS,AS; BIS2EHP,high
M32S29E02,2,2,1,1.531679487,BIS2EHP; AS,AS,high
M32S29E03,0,1,2,1.906262466,AS,AS; BIS2EHP,high
M32S29E04,0,0,1,0,,AS,med
M32S29E05,0,,,,,,
M32S29E06,0,0,0,0,,,low
M32S29E07,0,0,0,0,,,low
M32S29E08,0,,,,,,
M32S29E09,0,,,,,,
M32S29E10,0,2,1,1.531679487,BIS2EHP; AS,AS,high
M32S29E11,0,3,1,14.24027778,TCPR123; BIS2EHP; AS,AS,high
M32S29E12,2,4,1,20.78631473,TCPR123; BIS2EHP; NO3N; AS,AS,high
M32S29E13,0,2,0,40.0372128,TCPR123; NO3N,,high
M32S29E14,0,2,0,40.0372128,TCPR123; NO3N,,high
M32S29E15,0,,,,,,
M32S29E16,0,,,,,,
M32S29E17,0,,,,,,
M32S29E18,1,,,,,,
M32S29E19,0,,,,,,
M32S29E20,1,,,,,,
M32S29E21,0,,,,,,
M32S29E22,1,,,,,,
M32S29E23,0,,,,,,
M32S29E24,0,,,,,,
M32S29E25,0,,,,,,
M32S29E26,0,,,,,,
M32S29E27,0,,,,,,
M32S29E28,0,,,,,,
M32S29E29,0,,,,,,
M32S29E30,0,,,,,,
M32S29E31,0,1,0,1.2,CR6,,high
M32S29E32,0,,,,,,
M32S29E33,0,,,,,,
M32S29E34,0,,,,,,
M32S29E35,0,,,,,,
M32S29E36,0,,,,,,
M32S30E01,0,,,,,,
M32S30E02,0,,,,,,
M32S30E03,0,,,,,,
M32S30E04,0,,,,,,
M32S30E05,0,2,1,2.753787879,TCPR123; AS,AS,high
M32S30E06,0,2,2,12.13939394,TCPR123; AS,NO3N; AS,high
M32S30E07,0,2,0,40.0372128,TCPR123; NO3N,,high
M32S30E08,1,,,,,,
M32S30E09,0,,,,,,
M32S30E10,0,,,,,,
M32S30E11,0,,,,,,
M32S30E12,0,,,,,,
M32S30E13,3,,,,,,
M32S30E14,0,,,,,,
M32S30E15,0,,,,,,
M32S30E16,0,,,,,,
M32S30E17,0,,,,,,
M32S30E18,0,2,0,40.0372128,TCPR123; NO3N,,high
M32S30E19,0,,,,,,
M32S30E20,0,,,,,,
M32S30E21,0,,,,,,
M32S30E22,0,,,,,,
M32S30E23,1,,,,,,
M32S30E24,1,,,,,,
M32S30E25,0,,,,,,
M32S30E26,1,,,,,,
M32S30E27,0,,,,,,
M32S30E28,0,,,,,,
M32S30E29,1,,,,,,
M32S30E30,0,,,,,,
M32S30E31,0,,,,,,
M32S30E32,0,,,,,,
M32S30E33,0,,,,,,
M32S30E34,0,,,,,,
M32S30E35,1,,,,,,
M32S30E36,0,,,,,,
M32S31E01,0,1,3,1.1,ALPHA,ALPHA; U; AS,high
M32S31E02,1,1,3,1.199333333,ALPHA,ALPHA; U; AS,high
M32S31E03,0,1,2,1.298666667,ALPHA,ALPHA; U,high
M32S31E04,0,1,2,1.228416667,ALPHA,ALPHA; U,high
M32S31E05,0,2,2,1.655,ALPHA; U,ALPHA; U,high
M32S31E06,0,1,2,1.454543486,ALPHA,ALPHA; U,high
M32S31E07,0,1,2,1.454543486,ALPHA,ALPHA; U,high
M32S31E08,1,1,2,1.38,ALPHA,ALPHA; U,high
M32S31E09,0,3,3,1.21195539,ALPHA; U; NO3N,ALPHA; U; NO3N,high
M32S31E10,0,1,2,1.150159722,ALPHA,ALPHA; U,high
M32S31E11,1,0,0,0,,,low
M32S31E12,1,1,3,1.138944444,ALPHA,ALPHA; AS; U,high
M32S31E13,0,2,5,1.675,TCPR123; ALPHA,NO3N; ALPHA; AS; U; AL,high
M32S31E14,1,2,5,1.190888889,NO3N; ALPHA,NO3N; ALPHA; U; AL; AS,high
M32S31E15,0,2,1,1.273333333,ALPHA; NO3N,NO3N,high
M32S31E16,0,2,3,1.266558333,ALPHA; NO3N,ALPHA; U; NO3N,high
M32S31E17,0,1,2,1.282672741,ALPHA,ALPHA; U,high
M32S31E18,0,1,2,1.38,ALPHA,ALPHA; U,high
M32S31E19,2,,,,,,
M32S31E20,0,1,1,1.491122222,ALPHA,U,high
M32S31E21,5,2,1,1.186584722,ALPHA; NO3N,NO3N,high
M32S31E22,0,3,1,1.521111111,ALPHA; NO3N; PCATE,NO3N,high
M32S31E23,9,3,2,1.521111111,NO3N; PCATE; ALPHA,NO3N; AL,high
M32S31E24,10,0,2,0,,NO3N; AL,med
M32S31E25,2,0,1,0,,TCPR123,med
M32S31E26,9,2,2,1.658333333,PCATE; NO3N,PCATE; CR6,high
M32S31E27,4,2,2,1.658333333,PCATE; NO3N,PCATE; CR6,high
M32S31E28,2,,,,,,
M32S31E29,4,,,,,,
M32S31E30,0,,,,,,
M32S31E31,0,,,,,,
M32S31E32,0,,,,,,
M32S31E33,0,0,1,0,,NO3N,med
M32S31E34,2,2,1,1.658333333,PCATE; NO3N,NO3N,high
M32S31E35,0,2,1,1.584172886,PCATE; NO3N,NO3N,high
M32S31E36,2,2,2,1.510012438,PCATE; NO3N,PCATE; NO3N,high
M32S32E01,46,1,0,1.2,F,,high
M32S32E02,17,1,0,1.2,F,,high
M32S32E03,1,0,0,0,,,low
M32S32E04,0,0,0,0,,,low
M32S32E05,0,0,0,0,,,low
M32S32E06,0,1,3,1.1,ALPHA,AS; ALPHA; U,high
M32S32E07,2,1,3,1.1,ALPHA,ALPHA; AS; U,high
M32S32E08,0,0,0,0,,,low
M32S32E09,2,,,,,,
M32S32E10,0,0,0,0,,,low
M32S32E11,48,0,1,0,,NO3N,med
M32S32E12,81,1,1,1.2,F,NO3N,high
M32S32E13,3,0,1,0,,NO3N,med
M32S32E14,0,0,0,0,,,low
M32S32E15,0,0,0,0,,,low
M32S32E16,0,0,0,0,,,low
M32S32E17,3,1,0,2.25,TCPR123,,high
M32S32E18,6,2,5,1.675,TCPR123; ALPHA,ALPHA; AS; NO3N; U; AL,high
M32S32E19,6,1,0,2.25,TCPR123,,high
M32S32E20,21,0,0,0,,,low
M32S32E21,13,0,0,0,,,low
M32S32E22,3,0,0,0,,,low
M32S32E23,15,0,1,0,,NO3N,med
M32S32E24,6,0,0,0,,,low
M32S32E25,26,0,0,0,,,low
M32S32E26,49,0,0,0,,,low
M32S32E27,13,0,0,0,,,low
M32S32E28,5,0,0,0,,,low
M32S32E29,1,1,1,1.915,TCPR123,TCPR123,high
M32S32E30,1,0,0,0,,,low
M32S32E31,10,1,1,1.58,TCPR123,TCPR123,high
M32S32E32,8,1,1,1.58,TCPR123,TCPR123,high
M32S32E33,5,0,0,0,,,low
M32S32E34,47,0,0,0,,,low
M32S32E35,28,0,0,0,,,low
M32S32E36,113,0,1,0,,NO3N,med
M32S33E01,1,2,1,2.077459375,F; SB,SB,high
M32S33E02,0,0,0,0,,,low
M32S33E03,1,,,,,,
M32S33E04,0,,,,,,
M32S33E05,0,,,,,,
M32S33E06,0,1,0,1.2,F,,high
M32S33E07,1,0,1,0,,NO3N,med
M32S33E08,0,0,1,0,,ALPHA,med
M32S33E09,0,,,,,,
M32S33E10,0,,,,,,
M32S33E11,0,,,,,,
M32S33E12,0,2,0,2.490896991,F; SB,,high
M32S33E13,0,,,,,,
M32S33E14,0,0,0,0,,,low
M32S33E15,0,0,1,0,,NO3N,med
M32S33E16,0,0,1,0,,NO3N,med
M32S33E17,0,0,1,0,,NO3N,med
M32S33E18,1,0,1,0,,ALPHA,med
M32S33E19,16,0,0,0,,,low
M32S33E20,10,0,1,0,,NO3N,med
M32S33E21,1,0,1,0,,NO3N,med
M32S33E22,4,0,0,0,,,low
M32S33E23,0,0,1,0,,NO3N,med
M32S33E24,0,0,1,0,,NO3N,med
M32S33E25,3,0,1,0,,NO3N,med
M32S33E26,8,0,0,0,,,low
M32S33E27,5,0,0,0,,,low
M32S33E28,2,0,1,0,,NO3N,med
M32S33E29,12,0,0,0,,,low
M32S33E30,20,0,1,0,,NO3N,med
M32S33E31,20,0,0,0,,,low
M32S33E32,38,0,1,0,,NO3N,med
M32S33E33,21,0,1,0,,NO3N,med
M32S33E34,4,0,1,0,,NO3N,med
M32S33E35,0,0,1,0,,NO3N,med
M32S33E36,2,1,1,1.093333333,ALPHA,NO3N,high
M32S34E01,0,,,,,,
M32S34E02,0,1,0,6.457847222,AS,,high
M32S34E03,5,1,0,6.457847222,AS,,high
M32S34E04,27,1,0,2.577,AS,,high
M32S34E05,17,3,2,1.876894494,F; AS; SB,AS; SB,high
M32S34E06,15,2,0,2.490896991,F; SB,,high
M32S34E07,0,2,0,2.490896991,F; SB,,high
M32S34E08,24,2,0,2.119829282,F; SB,,high
M32S34E09,4,1,0,5.046423611,AS,,high
M32S34E10,2,1,0,5.046423611,AS,,high
M32S34E11,0,1,0,6.457847222,AS,,high
M32S34E12,1,,,,,,
M32S34E13,0,,,,,,
M32S34E14,36,,,,,,
M32S34E15,14,0,0,0,,,low
M32S34E16,4,0,0,0,,,low
M32S34E17,2,0,0,0,,,low
M32S34E18,1,,,,,,
M32S34E19,0,0,1,0,,NO3N,med
M32S34E20,0,0,0,0,,,low
M32S34E21,1,0,0,0,,,low
M32S34E22,1,0,0,0,,,low
M32S34E23,0,,,,,,
M32S34E24,0,,,,,,
M32S34E25,1,,,,,,
M32S34E26,1,1,1,1.247152895,AS,AS,high
M32S34E27,0,1,1,1.329594017,AS,AS,high
M32S34E28,2,1,1,1.329594017,AS,AS,high
M32S34E29,0,1,0,1.093333333,ALPHA,,high
M32S34E30,1,0,0,0,,,low
M32S34E31,2,1,0,1.093333333,ALPHA,,high
M32S34E32,0,1,0,1.093333333,ALPHA,,high
M32S34E33,0,1,1,1.247152895,AS,AS,high
M32S34E34,3,1,1,1.247152895,AS,AS,high
M32S34E35,0,1,1,1.247152895,AS,AS,high
M32S34E36,0,,,,,,
M32S35E01,0,,,,,,
M32S35E02,0,,,,,,
M32S35E03,0,,,,,,
M32S35E04,0,,,,,,
M32S35E05,0,,,,,,
M32S35E06,0,,,,,,
M32S35E07,0,,,,,,
M32S35E08,0,,,,,,
M32S35E09,0,,,,,,
M32S35E10,0,,,,,,
M32S35E11,0,,,,,,
M32S35E12,0,,,,,,
M32S35E13,0,,,,,,
M32S35E14,0,,,,,,
M32S35E15,0,,,,,,
M32S35E16,0,,,,,,
M32S35E17,0,,,,,,
M32S35E18,0,,,,,,
M32S35E19,0,,,,,,
M32S35E20,0,,,,,,
M32S35E21,0,,,,,,
M32S35E22,0,,,,,,
M32S35E23,0,,,,,,
M32S35E24,0,,,,,,
M32S35E25,0,,,,,,
M32S35E26,0,,,,,,
M32S35E27,0,,,,,,
M32S35E28,0,,,,,,
M32S35E29,0,,,,,,
M32S35E30,0,,,,,,
M32S35E31,0,,,,,,
M32S35E32,0,,,,,,
M32S35E33,0,,,,,,
M32S35E34,0,,,,,,
M32S35E35,0,,,,,,
M32S35E36,0,,,,,,
M32S36E01,0,,,,,,
M32S36E02,0,,,,,,
M32S36E03,0,,,,,,
M32S36E04,0,,,,,,
M32S36E05,0,,,,,,
M32S36E06,0,,,,,,
M32S36E07,0,,,,,,
M32S36E08,0,,,,,,
M32S36E09,0,,,,,,
M32S36E10,0,,,,,,
M32S36E11,0,,,,,,
M32S36E12,0,,,,,,
M32S36E13,0,,,,,,
M32S36E14,0,,,,,,
M32S36E15,1,,,,,,
M32S36E16,0,,,,,,
M32S36E17,0,,,,,,
M32S36E18,0,,,,,,
M32S36E19,0,,,,,,
M32S36E20,0,,,,,,
M32S36E21,1,,,,,,
M32S36E22,1,,,,,,
M32S36E23,0,,,,,,
M32S36E24,0,,,,,,
M32S36E25,0,,,,,,
M32S36E26,0,0,0,0,,,low
M32S36E27,0,0,0,0,,,low
M32S36E28,1,0,0,0,,,low
M32S36E29,0,0,0,0,,,low
M32S36E30,0,,,,,,
M32S36E31,0,,,,,,
M32S36E32,0,0,0,0,,,low
M32S36E33,0,0,0,0,,,low
M32S36E34,0,0,0,0,,,low
M32S36E35,0,0,0,0,,,low
M32S36E36,0,,,,,,
M32S37E01,0,,,,,,
M32S37E02,0,,,,,,
M32S37E03,0,,,,,,
M32S37E04,0,,,,,,
M32S37E05,0,,,,,,
M32S37E06,0,,,,,,
M32S37E07,0,,,,,,
M32S37E08,0,,,,,,
M32S37E09,0,0,0,0,,,low
M32S37E10,0,0,0,0,,,low
M32S37E11,0,0,0,0,,,low
M32S37E12,0,,,,,,
M32S37E13,0,0,0,0,,,low
M32S37E14,0,0,0,0,,,low
M32S37E15,0,0,0,0,,,low
M32S37E16,0,0,0,0,,,low
M32S37E17,0,,,,,,
M32S37E18,0,,,,,,
M32S37E19,0,,,,,,
M32S37E20,0,,,,,,
M32S37E21,0,0,0,0,,,low
M32S37E22,0,0,0,0,,,low
M32S37E23,0,0,0,0,,,low
M32S37E24,0,0,0,0,,,low
M32S37E25,0,0,0,0,,,low
M32S37E26,0,0,0,0,,,low
M32S37E27,1,0,0,0,,,low
M32S37E28,0,0,0,0,,,low
M32S37E29,0,,,,,,
M32S37E30,0,,,,,,
M32S37E31,0,,,,,,
M32S37E32,0,,,,,,
M32S37E33,0,0,0,0,,,low
M32S37E34,0,0,0,0,,,low
M32S37E35,0,0,0,0,,,low
M32S37E36,0,0,0,0,,,low
M32S38E01,0,,,,,,
M32S38E02,0,,,,,,
M32S38E03,0,,,,,,
M32S38E04,0,,,,,,
M32S38E05,0,,,,,,
M32S38E06,0,,,,,,
M32S38E07,0,,,,,,
M32S38E08,0,,,,,,
M32S38E09,0,,,,,,
M32S38E10,0,,,,,,
M32S38E11,0,,,,,,
M32S38E12,1,,,,,,
M32S38E13,0,,,,,,
M32S38E14,0,,,,,,
M32S38E15,0,,,,,,
M32S38E16,0,,,,,,
M32S38E17,0,,,,,,
M32S38E18,0,,,,,,
M32S38E19,0,,,,,,
M32S38E20,0,,,,,,
M32S38E21,0,,,,,,
M32S38E22,0,,,,,,
M32S38E23,0,,,,,,
M32S38E24,0,,,,,,
M32S38E25,0,,,,,,
M32S38E26,0,,,,,,
M32S38E27,0,,,,,,
M32S38E28,0,,,,,,
M32S38E29,0,,,,,,
M32S38E30,0,,,,,,
M32S38E31,0,,,,,,
M32S38E32,0,,,,,,
M32S38E33,0,,,,,,
M32S38E34,0,,,,,,
M32S38E35,0,,,,,,
M32S38E36,0,,,,,,
M32S39E01,0,,,,,,
M32S39E02,0,,,,,,
M32S39E03,0,,,,,,
M32S39E04,0,,,,,,
M32S39E05,0,,,,,,
M32S39E06,0,,,,,,
M32S39E07,0,,,,,,
M32S39E08,0,,,,,,
M32S39E09,0,,,,,,
M32S39E10,0,,,,,,
M32S39E11,0,,,,,,
M32S39E12,0,,,,,,
M32S39E13,0,,,,,,
M32S39E14,0,,,,,,
M32S39E15,0,,,,,,
M32S39E16,0,,,,,,
M32S39E17,0,,,,,,
M32S39E18,0,,,,,,
M32S39E19,0,,,,,,
