"GEOID","wq_risk","comb_risk","wq_score","ex_risk","Pop18","adj_dw","statesmallcount","dwss_cou","dwss_den","DAC_status"
"060650310023",26,20,60,0,1758,0,0,0,0,"SDAC"
"060650313002",47,37,129.7,0,1737,0,0,0,0,"DAC"
"060650314015",64,52,216.17,0,1949,0,0,0,0,"DAC"
"060650314021",50,40,144.11,0,3235,0,0,0,0,"SDAC"
"060650314024",64,52,216.17,0,1950,0,0,0,0,"None"
"060650315012",64,52,216.17,0,2443,0,0,0,0,"Data Not Available"
"060650315015",64,52,216.17,0,1202,0,0,0,0,"DAC"
"060650315021",38,29,108.08,0,2731,0,0,0,0,"SDAC"
"060650315022",64,52,216.17,0,1447,0,0,0,0,"None"
"060650315023",64,52,216.17,0,2089,0,0,0,0,"SDAC"
"060650315024",64,52,216.17,0,1065,0,0,0,0,"None"
"060650316011",64,52,216.17,0,1659,0,0,0,0,"DAC"
"060650316012",64,52,216.17,0,1226,0,0,0,0,"DAC"
"060650316013",64,52,215.96,0,1599,0,0,0,0,"SDAC"
"060650316022",64,52,216.17,0,2764,0,0,0,0,"SDAC"
"060650316023",38,29,108.08,0,1149,0,0,0,0,"None"
"060650316024",38,29,108.08,0,2100,0,0,0,0,"DAC"
"060650317011",29,22,72.06,0,1253,0,0,0,0,"SDAC"
"060650317012",20,14,43.23,0,1179,0,0,0,0,"None"
"060650317021",64,52,215.85,0,1036,0,0,0,0,"None"
"060650317022",29,22,72.06,0,1341,0,0,0,0,"None"
"060650317031",64,52,216.17,0,1401,0,0,0,0,"None"
"060650317032",54,43,162.12,0,2582,0,0,0,0,"None"
"060650317041",64,52,216.17,0,1701,0,0,0,0,"None"
"060650317042",64,52,216.17,0,2015,0,0,0,0,"None"
"060650317043",64,52,216.17,0,758,0,0,0,0,"None"
"060650317044",64,52,216.17,0,1110,0,0,0,0,"None"
"060650401011",72,58,276.99,0,2101,0,0,0,0,"None"
"060650401012",51,40,155.75,0,1216,0,0,0,0,"DAC"
"060650401013",73,59,291.15,0,1122,0,0,0,0,"DAC"
"060650401021",57,46,168.89,0,2608,0,0,0,0,"None"
"060650401022",61,49,194.14,0,2193,0,0,0,0,"None"
"060650402011",89,73,518.98,0,4542,0,0,0,0,"None"
"060650402012",64,52,216.52,0,1726,0,0,0,0,"None"
"060650402021",76,62,314.43,0,1950,0,0,0,0,"None"
"060650402022",44,35,120,0,1728,0,0,0,0,"None"
"060650402031",13,9,25,0,2014,0,0,0,0,"SDAC"
"060650402032",87,71,476.99,0,2171,0,0,0,0,"DAC"
"060650402041",66,53,225.94,0,1645,0,0,0,0,"SDAC"
"060650402042",71,57,271.12,0,2428,0,0,0,0,"DAC"
"060650403011",57,46,167.17,0,2365,0,0,0,0,"SDAC"
"060650403012",65,53,220.17,0,2508,0,0,0,0,"DAC"
"060650403013",61,49,198.59,0,1487,0,0,0,0,"SDAC"
"060650403014",76,62,314.43,0,1627,0,0,0,0,"None"
"060650403023",75,61,313.84,0,1386,0,0,0,0,"None"
"060650403031",77,63,319.6,0,4450,0,0,0,0,"None"
"060650404021",11,7,24,0,1750,0,0,0,0,"None"
"060650404031",36,28,103.36,0,2449,0,0,0,0,"None"
"060650404032",49,39,137.81,0,1837,0,0,0,0,"None"
"060650404033",72,58,275.51,0,1684,0,0,0,0,"None"
"060650404052",56,45,165.05,0,4279,0,0,0,0,"None"
"060650406042",62,50,206.62,0,1927,0,0,0,0,"None"
"060650406051",86,71,463.35,0,1342,0,0,0,0,"None"
"060650406052",62,50,206.72,0,1765,0,0,0,0,"None"
"060650406071",7,4,12.5,0,5889,0,0,0,0,"None"
"060650406072",79,64,353.94,0,6131,0,0,0,0,"None"
"060650406091",60,48,190.19,0,5667,0,0,0,0,"None"
"060650406132",4,2,8.33,0,4249,0,0,0,0,"None"
"060650406133",3,1,6.25,0,5111,0,0,0,0,"None"
"060650406151",7,4,12.5,0,4347,0,0,0,0,"None"
"060650406153",3,1,6.25,0,4339,0,0,0,0,"None"
"060650406161",62,50,209.73,0,3683,0,0,0,0,"None"
"060650407011",83,68,419.91,0,842,0,0,0,0,"None"
"060650407012",37,28,105,0,772,0,0,0,0,"None"
"060650407013",62,50,209.8,0,690,0,0,0,0,"None"
"060650408071",98,82,1013.99,0,1369,0,0,0,0,"None"
"060650408072",94,78,713.61,0,2028,0,0,0,0,"None"
"060650408081",98,82,1064.38,0,1672,0,0,0,0,"None"
"060650408082",95,79,763.38,0,3098,0,0,0,0,"DAC"
"060650408083",97,81,914,0,3653,0,0,0,0,"None"
"060650408091",95,79,763.29,0,1863,0,0,0,0,"None"
"060650408092",95,79,763.42,0,2052,0,0,0,0,"None"
"060650408132",92,76,607.93,0,2756,0,0,0,0,"None"
"060650408142",84,69,420.52,0,1433,0,0,0,0,"None"
"060650408151",89,73,520.46,0,2086,0,0,0,0,"None"
"060650408152",84,69,420.52,0,1698,0,0,0,0,"None"
"060650408211",97,81,866.67,0,3272,0,0,0,0,"None"
"060650409011",63,51,213.84,0,2837,0,0,0,0,"None"
"060650409012",37,28,106.92,0,2466,0,0,0,0,"None"
"060650409013",29,22,71.84,0,2209,0,0,0,0,"DAC"
"060650409022",62,50,205.91,0,2755,0,0,0,0,"None"
"060650409023",90,74,538.76,0,1935,0,0,0,0,"DAC"
"060650409032",37,28,106.07,0,1686,0,0,0,0,"DAC"
"060650410041",16,11,30,0,1830,0,0,0,0,"None"
"060650412011",20,14,43.23,0,2311,0,0,0,0,"None"
"060650412012",47,37,129.57,0,2009,0,0,0,0,"SDAC"
"060650412032",29,22,72.06,0,1938,0,0,0,0,"DAC"
"060650413021",38,29,107.77,0,2855,0,0,0,0,"DAC"
"060650414031",58,47,172.55,0,2372,0,0,0,0,"None"
"060650414032",50,40,143.69,0,1272,0,0,0,0,"None"
"060650414041",64,52,215.53,0,1988,0,0,0,0,"None"
"060650414042",64,52,215.53,0,2020,0,0,0,0,"None"
"060650414051",89,73,518.65,0,2029,0,0,0,0,"None"
"060650414052",89,73,517.09,0,2662,0,0,0,0,"None"
"060650414062",64,52,215.53,0,2442,0,0,0,0,"DAC"
"060650414071",64,52,215.53,0,2376,0,0,0,0,"DAC"
"060650414072",50,40,143.69,0,1520,0,0,0,0,"None"
"060650414073",64,52,215.53,0,1604,0,0,0,0,"DAC"
"060650414081",64,52,215.53,0,1659,0,0,0,0,"None"
"060650414082",64,52,215.53,0,2680,0,0,0,0,"DAC"
"060650414091",20,14,47.9,0,8355,0,0,0,0,"None"
"060650414092",78,63,344.73,0,4692,0,0,0,0,"None"
"060650414093",77,63,327.21,0,3409,0,0,0,0,"None"
"060650414094",89,73,526.98,0,328,0,0,0,0,"Data Not Available"
"060650414101",97,81,865.41,0,1356,0,0,0,0,"SDAC"
"060650414102",97,81,866.18,0,1262,0,0,0,0,"SDAC"
"060650414111",84,69,420.52,0,1198,0,0,0,0,"SDAC"
"060650414112",84,69,420.52,0,1500,0,0,0,0,"None"
"060650414121",89,73,520.42,0,3123,0,0,0,0,"None"
"060650414122",89,73,520.36,0,2003,0,0,0,0,"SDAC"
"060650415001",95,79,762.06,0,772,0,0,0,0,"DAC"
"060650415002",95,79,764.32,0,2541,0,0,0,0,"DAC"
"060650416002",96,80,863.5,0,2588,0,0,0,0,"SDAC"
"060650418032",44,35,120.02,0,3036,0,0,0,0,"None"
"060650418041",82,67,412.12,0,1729,0,0,0,0,"None"
"060650418042",53,42,160.03,0,2863,0,0,0,0,"None"
"060650418051",94,78,713.28,0,1565,0,0,0,0,"None"
"060650418052",94,78,714.26,0,1739,0,0,0,0,"None"
"060650418053",82,67,412.64,0,2677,0,0,0,0,"None"
"060650418061",53,42,160.03,0,2332,0,0,0,0,"None"
"060650418062",53,42,160.03,0,2594,0,0,0,0,"None"
"060650418081",61,49,198.64,0,2755,0,0,0,0,"None"
"060650418092",97,81,865.63,0,2200,0,0,0,0,"None"
"060650418103",61,49,201.26,0,2084,0,0,0,0,"None"
"060650418131",95,79,765.21,0,2226,0,0,0,0,"None"
"060650419051",83,68,413.37,0,3378,0,0,0,0,"None"
"060650419061",94,78,714.57,0,1516,0,0,0,0,"SDAC"
"060650419062",83,68,413.37,0,1700,0,0,0,0,"None"
"060650419063",83,68,413.51,0,1692,0,0,0,0,"None"
"060650419064",83,68,413.51,0,1521,0,0,0,0,"None"
"060650419091",45,36,122.25,0,1572,0,0,0,0,"DAC"
"060650419092",95,79,742.91,0,850,0,0,0,0,"None"
"060650419093",56,45,163,0,1463,0,0,0,0,"None"
"060650419094",35,27,97.8,0,1503,0,0,0,0,"None"
"060650419101",29,22,72.44,0,4462,0,0,0,0,"None"
"060650419111",15,10,27.17,0,4046,0,0,0,0,"None"
"060650419131",82,67,412.41,0,1447,0,0,0,0,"None"
"060650420071",15,10,25.2,0,2696,0,0,0,0,"None"
"060650420072",8,5,13.58,0,1991,0,0,0,0,"None"
"060650420102",37,28,104.86,0,3296,0,0,0,0,"DAC"
"060650420122",15,10,26.84,0,4631,0,0,0,0,"None"
"060650420131",20,14,46.02,0,5929,0,0,0,0,"None"
"060650422082",47,37,130.66,0,1432,0,0,0,0,"None"
"060650422092",67,54,239.18,0,1798,0,0,0,0,"SDAC"
"060650422101",33,26,82.44,0,1251,0,0,0,0,"SDAC"
"060650422102",33,26,82.44,0,1629,0,0,0,0,"SDAC"
"060650422121",31,24,80.53,0,3581,0,0,0,0,"None"
"060650422122",53,42,159.7,0,2744,0,0,0,0,"None"
"060650422131",21,15,49.47,0,1653,0,0,0,0,"None"
"060650422142",18,13,37.43,0,2826,0,0,0,0,"None"
"060650423003",82,67,408.85,0,3049,0,0,0,0,"DAC"
"060650423004",79,64,348.28,0,1949,0,0,0,0,"SDAC"
"060650424021",32,25,81.93,0,3353,0,0,0,0,"None"
"060650424022",17,12,32.77,0,1508,0,0,0,0,"None"
"060650424031",56,45,163.86,0,2371,0,0,0,0,"None"
"060650424032",56,45,163.86,0,1484,0,0,0,0,"None"
"060650424041",56,45,163.86,0,2332,0,0,0,0,"DAC"
"060650424051",56,45,163.86,0,3105,0,0,0,0,"SDAC"
"060650424071",38,29,109.24,0,1862,0,0,0,0,"None"
"060650424072",32,25,81.93,0,1434,0,0,0,0,"None"
"060650424082",38,29,109.24,0,1941,0,0,0,0,"None"
"060650424091",32,25,81.93,0,1333,0,0,0,0,"None"
"060650424092",32,25,81.93,0,2320,0,0,0,0,"None"
"060650424101",19,13,40.97,0,3151,0,0,0,0,"None"
"060650424121",3,1,6.07,0,1167,0,0,0,0,"None"
"060650424122",22,16,54.62,0,1333,0,0,0,0,"None"
"060650425062",63,51,212.47,0,6260,0,0,0,0,"DAC"
"060650425071",61,49,196.98,0,3338,0,0,0,0,"None"
"060650425072",30,23,79.29,0,1307,0,0,0,0,"None"
"060650425081",52,41,158.57,0,2355,0,0,0,0,"DAC"
"060650425082",76,62,317.14,0,1451,0,0,0,0,"DAC"
"060650425083",76,62,317.14,0,1819,0,0,0,0,"None"
"060650425091",31,24,80.2,0,1805,0,0,0,0,"None"
"060650425131",56,45,163.86,0,955,0,0,0,0,"DAC"
"060650425133",56,45,163.86,0,628,0,0,0,0,"None"
"060650425151",56,45,163.86,0,2123,0,0,0,0,"DAC"
"060650425152",56,45,163.86,0,1951,0,0,0,0,"SDAC"
"060650425172",3,1,6.25,0,1846,0,0,0,0,"DAC"
"060650425182",7,4,12.5,0,2005,0,0,0,0,"DAC"
"060650425191",56,45,163.86,0,1861,0,0,0,0,"SDAC"
"060650425201",60,48,187.13,0,4751,0,0,0,0,"SDAC"
"060650426201",27,20,62.69,0,2651,0,0,0,0,"None"
"060650426202",28,21,68.84,0,10607,0,0,0,0,"None"
"060650426231",4,2,8.21,0,3979,0,0,0,0,"None"
"060650426241",17,12,36.39,0,4547,0,0,0,0,"None"
"060650427061",74,60,308.44,0,1414,0,0,0,0,"None"
"060650427062",31,24,80.4,0,1971,0,0,0,0,"None"
"060650427063",53,42,160.8,0,2767,0,0,0,0,"DAC"
"060650427064",31,24,80.4,0,2328,0,0,0,0,"None"
"060650427091",9,5,16.67,0,2355,0,0,0,0,"SDAC"
"060650427111",2,1,5,0,1832,0,0,0,0,"DAC"
"060650427191",79,64,350.84,0,3499,0,0,0,0,"DAC"
"060650427192",62,50,207.81,0,2150,0,0,0,0,"None"
"060650427201",5,2,12.29,0,1885,0,0,0,0,"SDAC"
"060650427202",64,52,217.94,0,3607,0,0,0,0,"None"
"060650427231",25,19,58.02,0,3061,0,0,0,0,"SDAC"
"060650427232",33,26,83.33,0,3426,0,0,0,0,"DAC"
"060650427261",21,15,51.12,0,9285,0,0,0,0,"None"
"060650427281",61,49,202.46,0,2195,0,0,0,0,"None"
"060650427291",20,14,46,0,3568,0,0,0,0,"DAC"
"060650427301",82,67,388.28,0,1885,0,0,0,0,"DAC"
"060650427302",77,63,319.87,0,3783,0,0,0,0,"DAC"
"060650427311",60,48,189.8,0,2253,0,0,0,0,"DAC"
"060650427312",15,10,26.82,0,5581,0,0,0,0,"None"
"060650427321",1,1,2.5,0,6403,0,0,0,0,"None"
"060650427331",18,13,37.19,0,8211,0,0,0,0,"None"
"060650427371",1,1,0.5,0,2538,0,0,0,0,"None"
"060650427381",2,1,3.57,0,3596,0,0,0,0,"None"
"060650427392",1,1,2.08,0,3291,0,0,0,0,"None"
"060650427401",13,9,25,0,1342,0,0,0,0,"SDAC"
"060650427402",13,9,25,0,512,0,0,0,0,"SDAC"
"060650427412",13,9,25,0,1308,0,0,0,0,"SDAC"
"060650427431",5,2,9.3,0,3233,0,0,0,0,"None"
"060650427441",46,37,126.18,0,4422,0,0,0,0,"None"
"060650427452",9,5,16.17,0,2994,0,0,0,0,"None"
"060650428001",35,27,96.48,0,2729,0,0,0,0,"DAC"
"060650428002",37,28,107.2,0,3584,0,0,0,0,"SDAC"
"060650428003",47,37,128.64,0,2843,0,0,0,0,"SDAC"
"060650429011",21,15,52.17,0,3554,0,0,0,0,"DAC"
"060650429012",17,12,35.73,0,4437,0,0,0,0,"DAC"
"060650429042",8,5,14.62,0,4026,0,0,0,0,"Data Not Available"
"060650430011",68,55,254.07,0,4198,0,0,0,0,"DAC"
"060650430031",60,48,185,0,2418,0,0,0,0,"DAC"
"060650430032",60,48,185,0,3057,0,0,0,0,"SDAC"
"060650430033",60,48,185,0,1654,0,0,0,0,"DAC"
"060650430051",60,48,185,0,2496,0,0,0,0,"None"
"060650430052",20,14,46.25,0,1325,0,0,0,0,"DAC"
"060650430062",33,26,82.22,0,2692,0,0,0,0,"SDAC"
"060650430071",11,7,23.04,0,4812,0,0,0,0,"None"
"060650430072",28,21,67.19,0,2309,0,0,0,0,"None"
"060650430082",19,13,39.64,0,3311,0,0,0,0,"None"
"060650430091",20,14,46.25,0,3309,0,0,0,0,"None"
"060650430092",35,27,92.5,0,2360,0,0,0,0,"None"
"060650430101",60,48,185,0,3797,0,0,0,0,"None"
"060650430102",45,36,123.33,0,1924,0,0,0,0,"None"
"060650432161",10,6,18.43,0,1507,0,0,0,0,"DAC"
"060650432162",11,7,22.12,0,2379,0,0,0,0,"None"
"060650432171",11,7,22.12,0,3602,0,0,0,0,"None"
"060650432392",25,19,58.25,0,2896,0,0,0,0,"None"
"060650432393",5,2,12.25,0,2570,0,0,0,0,"None"
"060650432441",15,10,27.65,0,2520,0,0,0,0,"None"
"060650432443",23,17,55.3,0,3360,0,0,0,0,"None"
"060650432461",8,5,14.29,0,1013,0,0,0,0,"None"
"060650432462",48,38,133.27,0,5055,0,0,0,0,"None"
"060650432471",1,1,1.09,0,3366,0,0,0,0,"None"
"060650432472",5,2,12.29,0,10126,0,0,0,0,"None"
"060650432481",67,54,237.62,0,4728,0,0,0,0,"None"
"060650432503",13,9,25,0,1747,0,0,0,0,"None"
"060650432504",9,5,16.67,0,1855,0,0,0,0,"None"
"060650432521",30,23,80.17,0,5438,0,0,0,0,"None"
"060650432522",72,58,273.77,0,4151,0,0,0,0,"None"
"060650432541",15,10,26.52,0,1292,0,0,0,0,"None"
"060650432562",71,57,266.82,0,2253,0,0,0,0,"None"
"060650432563",49,39,135.84,0,987,0,0,0,0,"None"
"060650432571",57,46,166.76,0,2064,0,0,0,0,"None"
"060650432572",53,42,160.09,0,6132,0,0,0,0,"None"
"060650432643",24,18,56.01,0,3647,0,0,0,0,"None"
"060650432651",53,42,159.92,0,3958,0,0,0,0,"None"
"060650432652",29,22,70.46,0,2405,0,0,0,0,"None"
"060650432653",49,39,135.84,0,1256,0,0,0,0,"None"
"060650432671",2,1,4.17,0,2668,0,0,0,0,"None"
"060650432711",28,21,66.19,0,3990,0,0,0,0,"None"
"060650432721",4,2,7.5,0,1133,0,0,0,0,"None"
"060650432722",2,1,4.27,0,3797,0,0,0,0,"None"
"060650432741",50,40,141.63,0,2278,0,0,0,0,"None"
"060650432761",29,22,71.92,0,3850,0,0,0,0,"None"
"060650432783",9,5,15.94,0,1672,0,0,0,0,"None"
"060650432791",39,30,111.57,0,3035,0,0,0,0,"None"
"060650432792",50,40,141.63,0,1415,0,0,0,0,"None"
"060650432793",21,15,50.71,0,812,0,0,0,0,"None"
"060650432913",23,17,55.3,0,2201,0,0,0,0,"None"
"060650433041",33,26,82.68,0,1473,0,0,0,0,"None"
"060650433043",17,12,30.78,0,4259,0,0,0,0,"None"
"060650433044",61,49,197.65,0,1435,0,0,0,0,"DAC"
"060650433071",72,58,274.52,0,2390,0,0,0,0,"SDAC"
"060650433072",69,56,260.42,0,2448,0,0,0,0,"SDAC"
"060650433073",72,58,274.52,0,1633,0,0,0,0,"SDAC"
"060650433081",33,26,82.15,0,1045,0,0,0,0,"DAC"
"060650433092",26,20,59.53,0,1276,0,0,0,0,"DAC"
"060650433102",57,46,166.68,0,1858,0,0,0,0,"SDAC"
"060650433121",68,55,255.7,0,1948,0,0,0,0,"SDAC"
"060650433122",68,55,248.05,0,2308,0,0,0,0,"None"
"060650433132",68,55,253.41,0,1657,0,0,0,0,"SDAC"
"060650433142",68,55,253.41,0,2237,0,0,0,0,"None"
"060650433151",27,21,61.61,0,2999,0,0,0,0,"None"
"060650433162",73,59,295.29,0,3003,0,0,0,0,"DAC"
"060650433171",73,59,295.19,0,2428,0,0,0,0,"None"
"060650433172",64,52,215.59,0,3745,0,0,0,0,"None"
"060650433173",21,15,48.99,0,2657,0,0,0,0,"None"
"060650434011",57,46,167.08,0,2279,0,0,0,0,"SDAC"
"060650434012",57,46,169.08,0,1799,0,0,0,0,"SDAC"
"060650434013",60,48,191.19,0,2715,0,0,0,0,"SDAC"
"060650434041",68,55,255.37,0,1112,0,0,0,0,"SDAC"
"060650434051",68,55,255.37,0,1021,0,0,0,0,"SDAC"
"060650434052",68,55,257.54,0,1403,0,0,0,0,"SDAC"
"060650434053",68,55,257.54,0,1755,0,0,0,0,"SDAC"
"060650435031",72,58,278.29,0,1892,0,0,0,0,"SDAC"
"060650435032",71,57,268.29,0,2094,0,0,0,0,"SDAC"
"060650435041",23,17,55.81,0,4817,0,0,0,0,"None"
"060650435042",44,35,120.97,0,3545,0,0,0,0,"DAC"
"060650435051",47,37,128.77,0,1373,0,0,0,0,"SDAC"
"060650435052",68,55,257.54,0,1701,0,0,0,0,"SDAC"
"060650435061",48,38,134.15,0,2012,0,0,0,0,"SDAC"
"060650435063",47,37,128.77,0,2136,0,0,0,0,"SDAC"
"060650435071",45,36,122.63,0,1644,0,0,0,0,"SDAC"
"060650435072",8,5,13.79,0,3440,0,0,0,0,"SDAC"
"060650435073",35,27,91.97,0,2118,0,0,0,0,"SDAC"
"060650435081",61,49,200.27,0,2742,0,0,0,0,"None"
"060650435122",19,13,39.69,0,3759,0,0,0,0,"None"
"060650435131",48,38,132.49,0,3232,0,0,0,0,"SDAC"
"060650435172",20,14,46.15,0,3365,0,0,0,0,"None"
"060650437031",31,24,80.45,0,1963,0,0,0,0,"DAC"
"060650438021",72,58,275.92,0,2356,0,0,0,0,"SDAC"
"060650438022",72,58,275.89,0,743,0,0,0,0,"Data Not Available"
"060650438023",67,54,241.11,0,2666,0,0,0,0,"None"
"060650438071",13,9,25,0,4556,0,0,0,0,"None"
"060650438072",11,7,22.18,0,2310,0,0,0,0,"DAC"
"060650438092",26,20,60.22,0,2408,0,0,0,0,"SDAC"
"060650438111",30,23,77.95,0,2734,0,0,0,0,"None"
"060650438112",15,10,27,0,1508,0,0,0,0,"DAC"
"060650438122",42,33,116.05,0,1798,0,0,0,0,"DAC"
"060650438131",45,36,122.24,0,779,0,0,0,0,"Data Not Available"
"060650438133",11,7,23.71,0,977,0,0,0,0,"Data Not Available"
"060650438134",1,1,2.67,0,698,0,0,0,0,"None"
"060650438141",35,27,97.2,0,908,0,0,0,0,"DAC"
"060650438201",30,23,75.97,0,4878,0,0,0,0,"None"
"060650438232",59,48,181.75,0,808,0,0,0,0,"Data Not Available"
"060650439001",23,17,55.44,0,2171,0,0,0,0,"DAC"
"060650439002",33,26,83.51,0,1475,0,0,0,0,"None"
"060650439003",39,30,111.58,0,3058,0,0,0,0,"None"
"060650440001",39,30,111.58,0,1378,0,0,0,0,"SDAC"
"060650441021",27,21,62.37,0,3021,0,0,0,0,"SDAC"
"060650441031",56,45,165.99,0,2369,0,0,0,0,"None"
"060650441032",51,40,151.47,0,3326,0,0,0,0,"SDAC"
"060650441041",15,10,26.11,0,2848,0,0,0,0,"None"
"060650443002",25,19,58.16,0,2899,0,0,0,0,"DAC"
"060650444031",2,1,3.21,0,752,0,0,0,0,"SDAC"
"060650445051",29,22,70.34,0,4699,0,0,0,0,"DAC"
"060650445052",37,28,104.59,0,1843,0,0,0,0,"SDAC"
"060650445071",87,72,473.19,0,2633,0,0,0,0,"SDAC"
"060650445072",69,56,262.82,0,4564,0,0,0,0,"SDAC"
"060650445091",58,47,174.97,0,3945,0,0,0,0,"SDAC"
"060650445101",48,38,131.65,0,3412,0,0,0,0,"SDAC"
"060650445102",61,49,197.13,0,2451,0,0,0,0,"SDAC"
"060650445161",1,1,3.12,0,2741,0,0,0,0,"SDAC"
"060650445162",52,41,156.79,0,3504,0,0,0,0,"SDAC"
"060650445181",51,41,154.17,0,1387,0,0,0,0,"DAC"
"060650445201",36,28,99.71,0,630,0,0,0,0,"SDAC"
"060650448041",1,1,3.12,0,2784,0,0,0,0,"DAC"
"060650449041",1,1,0.96,0,5227,0,0,0,0,"None"
"060650449112",58,47,170.12,0,1568,0,0,0,0,"SDAC"
"060650449161",3,1,6.25,0,1565,0,0,0,0,"DAC"
"060650449171",3,1,6.25,0,2448,0,0,0,0,"None"
"060650449211",35,27,94.55,0,2514,0,0,0,0,"None"
"060650449221",51,41,153.47,0,5469,0,0,0,0,"None"
"060650449231",7,4,12.5,0,2495,0,0,0,0,"None"
"060650449232",18,13,37.5,0,1793,0,0,0,0,"None"
"060650449251",7,4,12.5,0,1055,0,0,0,0,"None"
"060650449271",51,41,147.62,0,2800,0,0,0,0,"DAC"
"060650449272",48,38,133.38,0,887,0,0,0,0,"None"
"060650449281",35,27,93.84,0,1060,0,0,0,0,"None"
"060650449291",7,4,12.5,0,1600,0,0,0,0,"None"
"060650449292",32,25,81.71,0,2024,0,0,0,0,"SDAC"
"060650449301",18,13,37.81,0,3705,0,0,0,0,"None"
"060650451034",5,3,10,0,651,0,0,0,0,"SDAC"
"060650451081",9,5,16.67,0,1844,0,0,0,0,"DAC"
"060650451082",3,1,6.25,0,2302,0,0,0,0,"DAC"
"060650451083",4,2,8.33,0,2639,0,0,0,0,"SDAC"
"060650451091",24,18,56.51,0,1969,0,0,0,0,"None"
"060650451092",24,18,56.51,0,1668,0,0,0,0,"None"
"060650451101",40,31,112.73,0,3842,0,0,0,0,"None"
"060650451102",41,32,113.03,0,2096,0,0,0,0,"None"
"060650451141",41,32,113.8,0,797,0,0,0,0,"None"
"060650451142",41,32,113.8,0,1121,0,0,0,0,"None"
"060650451151",47,37,131.04,0,1861,0,0,0,0,"None"
"060650451171",32,25,81.9,0,1682,0,0,0,0,"SDAC"
"060650451172",27,21,61.42,0,2532,0,0,0,0,"None"
"060650451181",9,5,15,0,2369,0,0,0,0,"SDAC"
"060650451191",4,2,8.33,0,1720,0,0,0,0,"None"
"060650451201",40,31,112.23,0,400,0,0,0,0,"Data Not Available"
"060650451202",40,31,112.73,0,2639,0,0,0,0,"None"
"060650451203",40,31,112.43,0,1607,0,0,0,0,"DAC"
"060650451211",21,15,50,0,2642,0,0,0,0,"SDAC"
"060650451212",39,30,111.5,0,1294,0,0,0,0,"None"
"060650451213",52,41,158.25,0,2565,0,0,0,0,"None"
"060650451221",13,9,25,0,1508,0,0,0,0,"None"
"060650451231",3,1,6.25,0,911,0,0,0,0,"None"
"060650451241",5,3,10.24,0,2403,0,0,0,0,"DAC"
"060650451251",56,45,163.62,0,3289,0,0,0,0,"None"
"060650452071",41,32,113.59,0,2586,0,0,0,0,"SDAC"
"060650452072",40,31,112.46,0,2728,0,0,0,0,"SDAC"
"060650452091",41,32,113.13,0,2502,0,0,0,0,"DAC"
"060650452092",41,32,113.62,0,3153,0,0,0,0,"SDAC"
"060650452121",40,31,112.12,0,1796,0,0,0,0,"DAC"
"060650452122",47,37,130.98,0,714,0,0,0,0,"DAC"
"060650452131",51,41,149.92,0,5440,0,0,0,0,"DAC"
"060650452132",21,15,50,0,972,0,0,0,0,"None"
"060650452141",90,74,563.47,0,2443,0,0,0,0,"None"
"060650452142",63,51,212.09,0,2757,0,0,0,0,"None"
"060650452151",52,41,159.05,0,3387,0,0,0,0,"None"
"060650452153",21,15,50,0,3677,0,0,0,0,"None"
"060650452154",58,47,176.44,0,2308,0,0,0,0,"None"
"060650452161",90,74,564.05,0,2280,0,0,0,0,"None"
"060650452171",50,40,146.65,0,5847,0,0,0,0,"DAC"
"060650452221",47,37,130.59,0,226,0,0,0,0,"Data Not Available"
"060650452222",13,9,25,0,1150,0,0,0,0,"DAC"
"060650452223",34,26,90.71,0,1089,0,0,0,0,"None"
"060650452241",50,40,140.94,0,2580,0,0,0,0,"DAC"
"060650452242",52,41,158.04,0,2902,0,0,0,0,"None"
"060650452261",41,32,113.59,0,4123,0,0,0,0,"DAC"
"060650452262",40,31,112.82,0,3234,0,0,0,0,"DAC"
"060650452282",88,72,513.9,0,3877,0,0,0,0,"None"
"060650452331",40,31,112.67,0,3245,0,0,0,0,"DAC"
"060650452332",88,72,513.87,0,1163,0,0,0,0,"None"
"060650453021",45,36,121.64,0,2147,0,0,0,0,"DAC"
"060650453022",40,31,112.35,0,906,0,0,0,0,"SDAC"
"060650453023",40,31,112.35,0,1168,0,0,0,0,"Data Not Available"
"060650453031",45,36,121.77,0,2733,0,0,0,0,"SDAC"
"060650453042",87,72,481.49,0,5049,0,0,0,0,"None"
"060650453043",58,47,174.61,0,3585,0,0,0,0,"None"
"060650455012",41,32,113.51,0,3544,0,0,0,0,"DAC"
"060650455021",40,31,112.35,0,1914,0,0,0,0,"SDAC"
"060650456044",30,23,80.1,0,3974,0,0,0,0,"SDAC"
"060650456081",39,30,111.96,0,1166,0,0,0,0,"None"
"060650456082",61,49,196.77,0,1694,0,0,0,0,"None"
"060650457031",44,35,119.34,0,4223,0,0,0,0,"SDAC"
"060650457041",44,35,119.01,0,2644,0,0,0,0,"SDAC"
"060650457051",43,34,118.3,0,9382,0,0,0,0,"SDAC"
"060650457061",43,34,116.95,0,3816,0,0,0,0,"SDAC"
"060650457062",44,35,119.5,0,1007,0,0,0,0,"SDAC"
"060650457072",43,34,116.3,0,2078,0,0,0,0,"DAC"
"060650457073",44,35,119.01,0,3423,0,0,0,0,"SDAC"
"060650461012",17,12,33.9,0,2020,0,0,0,0,"DAC"
"060650461032",34,26,90.4,0,1786,0,0,0,0,"None"
"060650464021",14,9,25,0,2794,0,0,0,0,"SDAC"
