"WELL_ID","PRF1","PRF2","PRF3","PL1","PL2","risk","LATITUDE","LONGITUDE","SOURCE"
"0500091-002",1,1,2.082,"RA-226","ALPHA","high",38.174485,-120.533666,"DHS"
"0500091-006",0,0,NA,"","","low",38.174,-120.53,"DHS"
"0500094-002",0,0,NA,"","","low",38.21,-120.76,"DHS"
"0500095-001",0,1,NA,"","F","med",38.040502,-120.533342,"DHS"
"0510009-003",0,0,NA,"","","low",38.2625,-120.329444,"DHS"
"0510009-006",0,0,NA,"","","low",38.27205,-120.338413,"DHS"
"0510009-007",0,0,NA,"","","low",38.271483,-120.338661,"DHS"
"0510009-010",0,0,NA,"","","low",38.273741,-120.337905,"DHS"
"0510009-012",0,0,NA,"","","low",38.267032,-120.339702,"DHS"
"0510010-001",0,0,NA,"","","low",38.208046,-120.817156,"DHS"
"0510010-003",0,0,NA,"","","low",38.20875,-120.8075,"DHS"
"0510010-004",0,0,NA,"","","low",38.20504,-120.827637,"DHS"
"0510019-002",0,0,NA,"","","low",38.202325,-120.966396,"DHS"
"0510019-003",0,0,NA,"","","low",38.199831,-120.971221,"DHS"
"05N01E17J001H",0,0,NA,"","","low",40.8162,-124.081,"DWR"
"05N05W20R001M",0,0,NA,"","","low",38.2589,-122.431,"DWR"
"05N06W02N002M",0,0,NA,"","","low",38.3038,-122.498,"DWR"
"05N06W12F001M",0,0,NA,"","","low",38.295,-122.477,"DWR"
"05N06W12M001M",0,0,NA,"","","low",38.2914,-122.481,"DWR"
"05N06W25P002M",0,0,NA,"","","low",38.2445,-122.477,"DWR"
"0600013-001",1,0,1.10362744794625,"AS","","high",39.402826,-122.010084,"DHS"
"0600013-002",0,0,NA,"","","low",39.409155,-122.009921,"DHS"
"060201",1,0,5.25,"NO3N","","high",36.897606,-121.669707,"LOCALGW"
"0605007-001",0,1,NA,"","NO3N","med",38.960596,-122.018105,"DHS"
"0605009-001",0,0,NA,"","","low",39.072178,-122.040991,"DHS"
"06N01E30N001H",0,0,NA,"","","low",40.8706,-124.114,"DWR"
"06N01W36C001H",1,0,2.1975,"AS","","high",40.8669,-124.128,"DWR"
"06N06W26E001M",0,0,NA,"","","low",38.3384,-122.5,"DWR"
"06S02W04R",0,0,NA,"","","low",33.675,-117.088,"DWR"
"06S02W06P001S",0,0,NA,"","","low",33.675,-117.131,"DWR"
"06S02W06Q",0,0,NA,"","","low",33.675,-117.127,"DWR"
"06S02W06R",0,0,NA,"","","low",33.675,-117.123,"DWR"
"06S02W07A",0,0,NA,"","","low",33.6715,-117.123,"DWR"
"06S02W07J",0,0,NA,"","","low",33.6643,-117.123,"DWR"
"06S02W07L",0,0,NA,"","","low",33.6643,-117.131,"DWR"
"06S02W07Na",0,0,NA,"","","low",33.6607,-117.135,"DWR"
"06S02W07Pa",0,1,NA,"","BA","med",33.6607,-117.131,"DWR"
"06S02W07Pb",0,0,NA,"","","low",33.6607,-117.131,"DWR"
"06S02W07Ra",0,0,NA,"","","low",33.6607,-117.123,"DWR"
"06S02W07Rc",0,0,NA,"","","low",33.6607,-117.123,"DWR"
"06S02W08B",0,0,NA,"","","low",33.6715,-117.109,"DWR"
"06S02W09E",0,0,NA,"","","low",33.6679,-117.101,"DWR"
"06S02W17K",0,0,NA,"","","low",33.6501,-117.109,"DWR"
"06S02W17L",0,0,NA,"","","low",33.6501,-117.114,"DWR"
"06S02W17M",0,0,NA,"","","low",33.6501,-117.118,"DWR"
"06S02W17N",0,0,NA,"","","low",33.6465,-117.118,"DWR"
"06S02W17P",0,0,NA,"","","low",33.6465,-117.114,"DWR"
"06S02W17Qa",0,0,NA,"","","low",33.6465,-117.109,"DWR"
"06S02W18A",0,0,NA,"","","low",33.6573,-117.123,"DWR"
"06S02W18D",0,1,NA,"","AS","med",33.6573,-117.135,"DWR"
"06S02W18Ea",0,0,NA,"","","low",33.6537,-117.135,"DWR"
"06S02W18M",0,0,NA,"","","low",33.6501,-117.135,"DWR"
"06S02W19A",0,0,NA,"","","low",33.6431,-117.123,"DWR"
"06S02W19B",0,0,NA,"","","low",33.6431,-117.127,"DWR"
"06S02W19C",0,0,NA,"","","low",33.6431,-117.131,"DWR"
"06S02W19E",0,0,NA,"","","low",33.6395,-117.135,"DWR"
"06S02W20C",0,0,NA,"","","low",33.6431,-117.114,"DWR"
"06S02W20D",0,0,NA,"","","low",33.6431,-117.118,"DWR"
"06S03W10R",0,0,NA,"","","low",33.6607,-117.175,"DWR"
"06S03W12J",1,0,1.4,"AS","","high",33.6643,-117.14,"DWR"
"06S03W12P001S",1,0,1.6,"AS","","high",33.6607,-117.149,"DWR"
"06S03W12Ra",0,0,NA,"","","low",33.6607,-117.14,"DWR"
"06S03W12Rb",0,0,NA,"","","low",33.6607,-117.14,"DWR"
"06S03W13Aa",1,0,1.5,"AS","","high",33.6573,-117.14,"DWR"
"06S03W13Ab",0,0,NA,"","","low",33.6573,-117.14,"DWR"
"06S03W13Ac",1,0,1.3,"AS","","high",33.6573,-117.14,"DWR"
"06S03W13Ba",0,0,NA,"","","low",33.6573,-117.144,"DWR"
"06S03W13Bb",0,0,NA,"","","low",33.6573,-117.144,"DWR"
"06S03W13C",0,0,NA,"","","low",33.6573,-117.149,"DWR"
"06S03W13D",1,0,1.1,"AS","","high",33.6573,-117.153,"DWR"
"06S03W13Ea",0,0,NA,"","","low",33.6537,-117.153,"DWR"
"06S03W13Fa",0,1,NA,"","AS","med",33.6512,-117.15,"DWR"
"06S03W13Fb",0,0,NA,"","","low",33.6537,-117.149,"DWR"
"06S03W13Ga",0,0,NA,"","","low",33.6537,-117.144,"DWR"
"06S03W13Gb",0,0,NA,"","","low",33.6537,-117.144,"DWR"
"06S03W13Ja",0,0,NA,"","","low",33.6501,-117.14,"DWR"
"06S03W13Jb",0,0,NA,"","","low",33.6501,-117.14,"DWR"
"06S03W13Jc",0,0,NA,"","","low",33.6501,-117.14,"DWR"
"06S03W13Ma",0,0,NA,"","","low",33.6501,-117.153,"DWR"
"06S03W13Mb",0,0,NA,"","","low",33.6501,-117.153,"DWR"
"06S03W14Aa",0,0,NA,"","","low",33.6573,-117.157,"DWR"
"06S03W14Ab",0,0,NA,"","","low",33.6573,-117.157,"DWR"
"06S03W14Ha",0,0,NA,"","","low",33.6537,-117.157,"DWR"
"06S03W14Hb",0,0,NA,"","","low",33.6537,-117.157,"DWR"
"06S03W14Ja",0,0,NA,"","","low",33.6501,-117.157,"DWR"
"06S03W14Jb",0,0,NA,"","","low",33.6501,-117.157,"DWR"
"06S03W14R",0,0,NA,"","","low",33.6426,-117.157,"DWR"
"06S03W15J",0,0,NA,"","","low",33.6501,-117.175,"DWR"
"06S03W22B",0,0,NA,"","","low",33.6431,-117.179,"DWR"
"06S03W22R",0,0,NA,"","","low",33.6273,-117.176,"DWR"
"06S03W24A",0,1,NA,"","AS","med",33.6431,-117.14,"DWR"
"06S03W24B",0,0,NA,"","","low",33.6431,-117.144,"DWR"
"0706004-001",1,0,1.3,"AS","","high",37.996073,-121.625221,"DHS"
"0706026-001",0,0,NA,"","","low",39.784639,-121.58325,"DHS"
"0706027-001",0,0,NA,"","","low",34.1045,-116.991917,"DHS"
"0706030-001",0,0,NA,"","","low",38.037225,-121.672283,"DHS"
"0706031-001",0,0,NA,"","","low",37.88987,-121.642344,"DHS"
"0706037-001",0,0,NA,"","","low",38.020166,-121.627138,"DHS"
"0706042-001",0,0,NA,"","","low",38.022361,-121.635388,"DHS"
"0706047-001",0,0,NA,"","","low",38.02,-121.61,"DHS"
"0706049-001",1,0,1.47755055014315,"NO3N","","high",37.889643,-121.640885,"DHS"
"0706050-001",0,0,NA,"","","low",38.015399,-122.005339,"DHS"
"0706050-002",0,0,NA,"","","low",38.017445,-122.01043,"DHS"
"0706101-001",0,0,NA,"","","low",37.923527,-121.787722,"DHS"
"0706103-001",0,0,NA,"","","low",37.89,-121.69,"DHS"
"0706112-001",0,0,NA,"","","low",37.869297,-121.750422,"DHS"
"0707501-001",0,0,NA,"","","low",38.022504,-121.656869,"DHS"
"0707502-001",0,0,NA,"","","low",37.970752,-121.860691,"DHS"
"0707503-001",0,0,NA,"","","low",38.041085,-121.633475,"DHS"
"0707511-001",0,0,NA,"","","low",37.912888,-122.006,"DHS"
"0707515-001",0,0,NA,"","","low",38.589722,-120.657389,"DHS"
"0707532-001",0,0,NA,"","","low",38.039416,-121.96125,"DHS"
"0707542-001",0,0,NA,"","","low",37.911453,-121.903987,"DHS"
"0707558-001",1,0,1.5,"CR6","","high",38.028781,-121.940185,"DHS"
"0707562-001",0,0,NA,"","","low",37.911139,-122.004674,"DHS"
"0707580-001",1,1,1.37078125,"NO3N","NO3N","high",37.868416,-121.641222,"DHS"
"0707581-001",0,0,NA,"","","low",38.036417,-121.627528,"DHS"
"0707585-001",1,0,1.25,"NI","","high",37.831697,-122.162733,"DHS"
"0707588-001",0,1,NA,"","NO3N","med",37.991777,-121.69975,"DHS"
"0707588-002",0,1,NA,"","NO3N","med",37.991226,-121.69883,"DHS"
"0707594-001",0,0,NA,"","","low",38.012125,-121.850367,"DHS"
"0707601-001",0,0,NA,"","","low",39.400139,-120.013722,"DHS"
"0707615-001",1,0,3.3816369047619,"AS","","high",37.774567,-121.778214,"DHS"
"0707615-002",1,0,2.31547619047619,"AS","","high",37.774623,-121.778414,"DHS"
"0707617-001",0,0,NA,"","","low",37.852534,-122.077681,"DHS"
"0707620-001",1,0,3.19198834764832,"BRO3","","high",37.827979,-122.16308,"DHS"
"0707623-001",0,0,NA,"","","low",37.836903,-122.174929,"DHS"
"0707624-001",0,1,NA,"","NO3N","med",37.98,-122.01,"DHS"
"0707625-001",0,0,NA,"","","low",38.023409,-122.029377,"DHS"
"0707625-002",0,0,NA,"","","low",38.01233,-122.055625,"DHS"
"0707625-003",0,0,NA,"","","low",38.022825,-122.033306,"DHS"
"0707639-001",0,0,NA,"","","low",37.890449,-122.005404,"DHS"
"0707800-001",0,0,NA,"","","low",37.784176,-121.863588,"DHS"
"0707900-001",0,0,NA,"","","low",37.818571,-121.795083,"DHS"
"0710003-009",0,0,NA,"","","low",38.019444,-122.033333,"DHS"
"0710003-012",0,0,NA,"","","low",38.019444,-122.047222,"DHS"
"0710004-006",0,1,NA,"","ALPHA","med",37.954899,-121.694414,"DHS"
"0710004-007",0,0,NA,"","","low",37.956026,-121.692561,"DHS"
"0710004-008",0,0,NA,"","","low",37.957817,-121.690832,"DHS"
"0710004-010",0,1,NA,"","NO3N","med",37.924639,-121.685098,"DHS"
"0710004-011",0,1,NA,"","CR6","med",37.921402,-121.682991,"DHS"
"0710004-012",0,0,NA,"","","low",37.929549,-121.685066,"DHS"
"0710008-002",0,0,NA,"","","low",38.019542,-121.906192,"DHS"
"0710008-003",0,0,NA,"","","low",38.021272,-121.888226,"DHS"
"07N01E17Q001H",1,0,1.08,"NO3N","","high",40.9863,-124.086,"DWR"
"07N01E31E001H",0,0,NA,"","","low",40.9501,-124.114,"DWR"
"07N06W29P001M",0,0,NA,"","","low",38.4179,-122.55,"DWR"
"0800510-001",0,0,NA,"","","low",41.770641,-124.204401,"DHS"
"0800514-001",0,0,NA,"","","low",41.777975,-124.199614,"DHS"
"0800526-003",0,0,NA,"","","low",41.575224,-124.066872,"DHS"
"0800530-001",0,0,NA,"","","low",41.74207,-124.166878,"DHS"
"0800542-001",0,0,NA,"","","low",41.741166,-124.165116,"DHS"
"0800542-003",0,0,NA,"","","low",41.74129,-124.165293,"DHS"
"0800548-001",0,0,NA,"","","low",41.527765,-124.039111,"DHS"
"0800548-002",0,0,NA,"","","low",41.527687,-124.039034,"DHS"
"0800548-003",0,0,NA,"","","low",41.524561,-124.026672,"DHS"
"0800552-001",0,0,NA,"","","low",41.78095,-124.199349,"DHS"
"0800552-002",1,0,1.11583333333333,"CR6","","high",41.781029,-124.2006,"DHS"
"0800556-002",0,0,NA,"","","low",41.819881,-124.101042,"DHS"
"0800557-001",0,0,NA,"","","low",41.57796,-124.04478,"DHS"
"0800603-001",1,0,1.41666666666667,"CR6","","high",41.765894,-124.205968,"DHS"
"0800605-001",1,0,2.1625,"CR6","","high",41.781063,-124.196232,"DHS"
"0800608-003",0,0,NA,"","","low",41.583741,-124.08624,"DHS"
"0800613-002",0,0,NA,"","","low",41.520406,-123.991908,"DHS"
"0800614-001",0,0,NA,"","","low",41.510253,-123.989808,"DHS"
"0800615-001",0,0,NA,"","","low",41.521712,-124.036588,"DHS"
"0800616-001",0,0,NA,"","","low",41.522736,-123.98822,"DHS"
"0800622-001",0,0,NA,"","","low",41.543944,-124.047086,"DHS"
"0800625-001",0,0,NA,"","","low",41.505473,-123.993286,"DHS"
"0800627-001",0,0,NA,"","","low",41.539888,-124.042739,"DHS"
"0800632-001",0,0,NA,"","","low",41.515995,-124.03739,"DHS"
"0800635-002",0,0,NA,"","","low",41.529755,-124.050502,"DHS"
"0800645-001",1,0,1.925,"CR6","","high",41.785003,-124.193752,"DHS"
"0800647-001",0,0,NA,"","","low",41.870431,-124.150195,"DHS"
"0800649-001",1,0,1.38461538461538,"CU","","high",41.556764,-124.050905,"DHS"
"0800652-001",0,0,NA,"","","low",41.769016,-124.193156,"DHS"
"0800652-002",0,0,NA,"","","low",41.769032,-124.193125,"DHS"
"0800652-004",1,0,1.4,"CR6","","high",41.769023,-124.193172,"DHS"
"0800653-003",0,0,NA,"","","low",41.778718,-124.197172,"DHS"
"0800653-004",1,0,3.4,"CR6","","high",41.778788,-124.198072,"DHS"
"0800700-004",1,0,1.23212132034356,"CR6","","high",41.776959,-124.19593,"DHS"
"0800795-001",0,0,NA,"","","low",41.886901,-123.80137,"DHS"
"0800800-001",1,0,1.15166666666667,"CR6","","high",41.785547,-124.198677,"DHS"
"0800825-001",0,0,NA,"","","low",41.839317,-124.107073,"DHS"
"0800850-002",0,0,NA,"","","low",41.864627,-124.150466,"DHS"
"0800860-001",0,0,NA,"","","low",41.511307,-123.99171,"DHS"
"0800861-001",1,0,1.4,"TCPR123","","high",41.921775,-124.162828,"DHS"
"0810001-001",0,0,NA,"","","low",41.869901,-124.123842,"DHS"
"0810002-002",0,0,NA,"","","low",41.923154,-124.145333,"DHS"
"0810303-002",0,0,NA,"","","low",41.799444,-121.085278,"DHS"
"0810500-001",0,0,NA,"","","low",41.594226,-124.098909,"DHS"
"0810502-001",0,0,NA,"","","low",41.553505,-124.058831,"DHS"
"0810800-001",0,0,NA,"","","low",41.498605,-124.059811,"DHS"
"0810800-003",0,0,NA,"","","low",41.511576,-124.035649,"DHS"
"08N04E14B001H",0,0,NA,"","","low",41.0849,-123.687,"DWR"
"08N05E31P001H",0,0,NA,"","","low",41.0279,-123.654,"DWR"
"08N08W20Q001M",0,0,NA,"","","low",38.5194,-122.767,"DWR"
"0900100-001",0,0,NA,"","","low",38.662552,-120.605714,"DHS"
"0900100-002",0,0,NA,"","","low",38.657314,-120.604043,"DHS"
"0900102-003",0,0,NA,"","","low",38.559621,-120.846927,"DHS"
"0900102-004",1,0,1.29645956607495,"AS","","high",38.559621,-120.846927,"DHS"
"0900103-001",0,0,NA,"","","low",38.768444,-120.314583,"DHS"
"0900104-001",0,0,NA,"","","low",38.602581,-120.720009,"DHS"
"0900105-001",0,0,NA,"","","low",38.646861,-120.684972,"DHS"
"0900105-003",0,0,NA,"","","low",38.646884,-120.686038,"DHS"
"0900106-001",0,0,NA,"","","low",38.581096,-120.577036,"DHS"
"0900107-001",0,0,NA,"","","low",38.61058,-120.703025,"DHS"
"0900110-001",0,0,NA,"","","low",38.581096,-120.577036,"DHS"
"0900111-001",0,0,NA,"","","low",38.937295,-120.73983,"DHS"
"0900111-003",0,1,NA,"","SB","med",38.606245,-120.713419,"DHS"
"0900112-002",0,0,NA,"","","low",38.602405,-120.721036,"DHS"
"0900112-003",0,0,NA,"","","low",38.603103,-120.721668,"DHS"
"0900113-001",0,0,NA,"","","low",38.606361,-120.515472,"DHS"
"0900113-002",0,0,NA,"","","low",38.607491,-120.511117,"DHS"
"0900113-005",0,0,NA,"","","low",38.606364,-120.513739,"DHS"
"0900114-001",0,0,NA,"","","low",38.711396,-120.747312,"DHS"
"0900116-001",0,0,NA,"","","low",38.826073,-120.941112,"DHS"
"0900116-002",0,0,NA,"","","low",38.826124,-120.942258,"DHS"
"0900116-003",0,0,NA,"","","low",38.826729,-120.942179,"DHS"
"0900118-001",0,0,NA,"","","low",38.606361,-120.515472,"DHS"
"0900202-001",0,0,NA,"","","low",38.766509,-120.822325,"DHS"
"0900204-001",0,0,NA,"","","low",38.770388,-120.818,"DHS"
"0900204-002",0,0,NA,"","","low",38.768313,-120.818891,"DHS"
"0900204-008",0,0,NA,"","","low",38.771029,-120.816662,"DHS"
"0900205-001",0,0,NA,"","","low",38.8065,-120.921611,"DHS"
"0900205-002",0,0,NA,"","","low",38.768313,-120.818891,"DHS"
"0900206-001",0,0,NA,"","","low",38.937295,-120.73983,"DHS"
"0900208-003",0,0,NA,"","","low",38.569721,-120.42795,"DHS"
"0900210-006",0,0,NA,"","","low",38.5567,-120.989301,"DHS"
"0900210-007",0,0,NA,"","","low",38.556915,-120.992417,"DHS"
"0900210-008",0,1,NA,"","AS","med",38.555243,-120.987174,"DHS"
"0900211-001",0,0,NA,"","","low",38.826944,-120.941722,"DHS"
"0900212-001",0,0,NA,"","","low",38.802586,-120.90924,"DHS"
"0900213-001",0,0,NA,"","","low",38.826944,-120.941722,"DHS"
"0900213-002",0,0,NA,"","","low",38.608392,-120.702553,"DHS"
"0900213-003",0,0,NA,"","","low",38.818454,-120.928198,"DHS"
"0900214-001",0,0,NA,"","","low",38.885727,-120.400017,"DHS"
"0900216-001",0,0,NA,"","","low",38.593988,-120.659842,"DHS"
"0900217-002",0,0,NA,"","","low",38.972678,-120.717388,"DHS"
"0900219-001",0,0,NA,"","","low",38.79925,-120.910805,"DHS"
"0900219-002",0,0,NA,"","","low",38.604977,-120.715275,"DHS"
"0900300-004",2,0,2.81541666666667,"ALPHA; U","","high",38.776,-120.294,"DHS"
"0900301-001",1,0,4.8,"AS","","high",38.7677,-120.3101,"DHS"
"0900303-001",0,0,NA,"","","low",38.79925,-120.910806,"DHS"
"0900303-002",0,0,NA,"","","low",38.771716,-120.311086,"DHS"
"0900303-005",1,0,9.45118446353111,"PB","","high",38.776111,-120.316111,"DHS"
"0900304-001",0,0,NA,"","","low",38.77275,-120.311083,"DHS"
"0900305-001",0,0,NA,"","","low",38.93481,-120.75239,"DHS"
"0900306-001",0,0,NA,"","","low",38.92025,-120.690027,"DHS"
"0900306-003",0,0,NA,"","","low",38.917514,-120.690686,"DHS"
"0900309-001",0,1,NA,"","ALPHA","med",38.604111,-120.714333,"DHS"
"0900309-002",0,1,NA,"","ALPHA","med",38.604977,-120.715275,"DHS"
"0900309-003",0,0,NA,"","","low",38.604905,-120.715753,"DHS"
"0900309-004",1,0,1.4,"NO3N","","high",38.603651,-120.714281,"DHS"
"0900311-001",0,0,NA,"","","low",38.807585,-120.903726,"DHS"
"0900314-001",0,0,NA,"","","low",38.814086,-120.37411,"DHS"
"0900316-001",0,0,NA,"","","low",38.897055,-120.382361,"DHS"
"0900317-001",0,0,NA,"","","low",38.942102,-120.729634,"DHS"
"0900317-002",0,0,NA,"","","low",38.945,-120.732222,"DHS"
"0900317-004",0,0,NA,"","","low",38.945,-120.732222,"DHS"
"0900319-001",0,0,NA,"","","low",38.555198,-120.727383,"DHS"
"0900401-001",0,0,NA,"","","low",38.657,-120.604,"DHS"
"0900404-001",0,0,NA,"","","low",38.665055,-120.947333,"DHS"
"0900408-001",0,0,NA,"","","low",38.702496,-120.980733,"DHS"
"0900410-001",0,0,NA,"","","low",38.560123,-120.982213,"DHS"
"0900410-002",0,1,NA,"","AS","med",38.559578,-120.981593,"DHS"
"0900411-001",0,0,NA,"","","low",38.8,-120.913888,"DHS"
"0900411-003",0,0,NA,"","","low",38.800469,-120.910054,"DHS"
"0900412-001",0,0,NA,"","","low",38.665056,-120.947333,"DHS"
"0900417-001",0,0,NA,"","","low",38.823305,-120.937333,"DHS"
"0900418-001",0,0,NA,"","","low",38.92,-120.48,"DHS"
"0900419-001",0,0,NA,"","","low",38.820861,-120.935388,"DHS"
"0900419-003",0,0,NA,"","","low",38.818454,-120.928198,"DHS"
"0900420-001",0,0,NA,"","","low",38.92,-120.38,"DHS"
"0900422-001",0,0,NA,"","","low",38.589722,-120.657388,"DHS"
"0900422-004",0,0,NA,"","","low",38.592716,-120.657397,"DHS"
"0900423-001",0,0,NA,"","","low",38.807585,-120.903726,"DHS"
"0900502-001",0,0,NA,"","","low",38.811555,-120.124361,"DHS"
"0900516-008",0,0,NA,"","","low",38.801432,-120.114372,"DHS"
"0900523-001",0,0,NA,"","","low",38.949,-120.08525,"DHS"
"0900529-001",0,1,NA,"","ALPHA","med",38.957944,-119.948388,"DHS"
"0900542-001",0,0,NA,"","","low",38.944,-120.103,"DHS"
"0900549-001",0,0,NA,"","","low",38.804461,-120.102938,"DHS"
"0900553-001",0,0,NA,"","","low",38.945722,-119.963861,"DHS"
"0900562-001",0,0,NA,"","","low",38.941833,-119.958805,"DHS"
"0900592-001",0,0,NA,"","","low",38.820861,-120.935389,"DHS"
"0900618-001",0,0,NA,"","","low",38.802402,-120.092847,"DHS"
"0900623-001",0,0,NA,"","","low",38.946222,-119.961972,"DHS"
"0900629-001",0,0,NA,"","","low",38.939055,-119.974527,"DHS"
"0900638-001",0,0,NA,"","","low",38.815055,-120.076888,"DHS"
"0900638-005",0,0,NA,"","","low",38.814614,-120.078463,"DHS"
"0900638-006",0,0,NA,"","","low",38.814547,-120.077959,"DHS"
"0900643-001",0,0,NA,"","","low",38.807472,-120.107222,"DHS"
"0900646-001",0,0,NA,"","","low",38.937666,-119.972944,"DHS"
"0900648-001",0,0,NA,"","","low",38.921944,-120.004,"DHS"
"0900649-001",0,0,NA,"","","low",38.937805,-120.045638,"DHS"
"0900651-001",0,0,NA,"","","low",38.80825,-120.103861,"DHS"
"0900653-001",0,0,NA,"","","low",38.944166,-119.954888,"DHS"
"0900654-001",0,0,NA,"","","low",38.940643,-120.06325,"DHS"
"0900658-001",0,0,NA,"","","low",38.79375,-120.065444,"DHS"
"0900659-001",0,0,NA,"","","low",38.798805,-120.080388,"DHS"
"0900659-004",0,0,NA,"","","low",38.798876,-120.080026,"DHS"
"0900664-001",0,0,NA,"","","low",38.800416,-120.095916,"DHS"
"0901217-002",0,0,NA,"","","low",38.972777,-120.717916,"DHS"
"0901217-005",0,0,NA,"","","low",38.976,-120.722,"DHS"
"0901222-004",0,0,NA,"","","low",38.753531,-120.266392,"DHS"
"0901223-003",0,0,NA,"","","low",38.781487,-120.424323,"DHS"
"0901228-001",0,0,NA,"","","low",38.977322,-120.393487,"DHS"
"0901228-006",0,0,NA,"","","low",38.976282,-120.394515,"DHS"
"0901229-001",0,0,NA,"","","low",38.833483,-120.364775,"DHS"
"0901230-001",0,0,NA,"","","low",38.982844,-120.3162,"DHS"
"0901232-001",0,0,NA,"","","low",39.001694,-120.315027,"DHS"
"0901239-001",0,0,NA,"","","low",38.766888,-120.324555,"DHS"
"0901243-001",0,0,NA,"","","low",38.700111,-120.207861,"DHS"
"0901244-001",0,0,NA,"","","low",38.903166,-120.591916,"DHS"
"0901246-001",0,0,NA,"","","low",38.867805,-120.392888,"DHS"
"0901247-001",0,0,NA,"","","low",38.895292,-120.393878,"DHS"
"0901248-001",0,0,NA,"","","low",38.700111,-120.207861,"DHS"
"0901249-001",0,0,NA,"","","low",38.889027,-120.369472,"DHS"
"0901250-003",0,0,NA,"","","low",38.987619,-120.384478,"DHS"
"0901294-002",0,0,NA,"","","low",38.764489,-120.377679,"DHS"
"0910002-032",0,0,NA,"","","low",38.822354,-120.021682,"DHS"
"0910002-033",0,0,NA,"","","low",38.822593,-120.021864,"DHS"
"0910002-042",0,0,NA,"","","low",38.933333,-119.980556,"DHS"
"0910002-052",0,0,NA,"","","low",38.935833,-119.983056,"DHS"
"0910002-059",1,0,1.04133333333333,"ALPHA","","high",38.822288,-120.021761,"DHS"
"0910002-060",0,0,NA,"","","low",38.939863,-119.989919,"DHS"
"0910012-003",0,0,NA,"","","low",39.027778,-120.122222,"DHS"
"0910012-004",0,0,NA,"","","low",39.032806,-120.118927,"DHS"
"0910012-006",0,0,NA,"","","low",39.033324,-120.119533,"DHS"
"0910015-001",0,0,NA,"","","low",38.933139,-120.004539,"DHS"
"0910015-002",2,1,1.8364744365478,"PCE; ALPHA","AS","high",38.928082,-120.011651,"DHS"
"0910015-003",1,0,1.50477777777778,"ALPHA","","high",38.930204,-120.022487,"DHS"
"1000001-001",0,0,NA,"","","low",37.064702,-119.402656,"DHS"
"1000001-002",1,1,1.1,"NO3N","ALPHA","high",37.063878,-119.402711,"DHS"
"1000007-001",0,0,NA,"","","low",37.237602,-119.231179,"DHS"
"1000015-002",1,0,1.2,"F","","high",37.082166,-119.154583,"DHS"
"1000016-001",0,0,NA,"","","low",37.109847,-119.316068,"DHS"
"1000016-002",0,0,NA,"","","low",37.109891,-119.315951,"DHS"
"1000017-008",0,0,NA,"","","low",37.2263,-119.236597,"DHS"
"1000018-023",0,0,NA,"","","low",36.652216,-119.781704,"DHS"
"1000019-002",1,0,1.275,"THM","","high",36.501962,-120.390568,"DHS"
"1000020-001",0,0,NA,"","","low",37.198438,-119.199477,"DHS"
"1000020-002",0,0,NA,"","","low",37.181667,-119.196667,"DHS"
"1000020-014",0,0,NA,"","","low",37.199029,-119.201257,"DHS"
"1000021-001",0,0,NA,"","","low",36.738439,-119.462503,"DHS"
"1000021-002",0,0,NA,"","","low",36.745153,-119.458585,"DHS"
"1000023-013",1,0,12.9027777777778,"TCPR123","","high",36.747989,-119.634516,"DHS"
"1000024-001",0,0,NA,"","","low",37.06084,-119.171472,"DHS"
"1000024-003",0,0,NA,"","","low",37.060204,-119.171167,"DHS"
"1000039-001",0,0,NA,"","","low",36.808383,-119.565847,"DHS"
"1000039-002",0,0,NA,"","","low",36.814868,-119.56556,"DHS"
"1000040-005",1,0,1.05333333333333,"ALPHA","","high",37.079074,-119.418224,"DHS"
"1000040-018",1,1,5.35,"AS","AS","high",37.07902,-119.417481,"DHS"
"1000041-020",0,0,NA,"","","low",37.02703,-119.650411,"DHS"
