GEOID,CRF1,CRF2,CRF3,CL1,CL2,highsec,medsec,datasec,areasec,CRF4,wq_score,wq_per,datacov
60411042003,0,1,0,,AS,0,3,3,13,11.54,5.77,3,23.08
60411070004,0,1,0,,AS,0,4,5,12,16.67,8.33,4,41.67
60411322003,1,2,4.12,AS,AS; PCATE,1,7,87,170,2.65,6.38,4,51.18
60411330001,1,1,1.8,AL,AL,6,0,66,163,3.68,6.18,3,40.49
60411330002,2,2,2.78,AS; AL,AS; AL,10,10,34,57,26.32,86.27,34,59.65
60411330003,3,1,1.97,MTBE; F; NO3N,NO3N,14,0,42,59,23.73,87.72,34,71.19
60430001012,1,1,1.66,AS,AS,3,0,7,30,10,16.66,9,23.33
60430001014,2,1,1.31,SE; AS,AS,8,0,8,159,5.03,13.24,8,5.03
60430001021,1,1,1.66,AS,AS,1,0,4,54,1.85,3.09,1,7.41
60430002001,1,1,1.66,AS,AS,12,0,13,106,11.32,18.86,10,12.26
60430002002,1,0,1.29,SE,,8,0,8,110,7.27,8.21,4,7.27
60430002003,1,0,1.55,F,,2,0,20,178,1.12,1.3,1,11.24
60430003011,1,2,1.66,AS,AS; TCPR123,3,4,15,18,27.78,60.17,26,83.33
60430003012,2,3,1.64,AS; ALPHA,AS; TCPR123; ALPHA,4,4,22,85,7.06,25.86,15,25.88
60430003013,1,2,1.66,AS,AS; TCPR123,9,0,13,25,36,77.98,30,52
60430003022,1,1,1.57,ALPHA,ALPHA,9,0,19,46,19.57,32.42,17,41.3
60430004001,2,0,9.68,ALPHA; U,,5,0,47,338,1.48,4.39,2,13.91
60430004002,1,0,1.45,ALPHA,,6,0,21,149,4.03,4.61,2,14.09
60450102001,1,0,5.15,AS,,5,0,10,234,2.14,3.24,2,4.27
60450102002,0,1,0,,AL,0,9,30,257,1.75,0.88,1,11.67
60450102003,1,1,1.05,PB,AL,9,0,9,226,3.98,6.39,4,3.98
60450102004,1,0,5.15,AS,,5,0,20,223,2.24,3.4,2,8.97
60450102005,1,0,4.29,AS,,6,0,11,14,42.86,61.25,27,78.57
60450103001,1,0,1.4,NI,,2,0,7,18,11.11,12.67,8,38.89
60450103002,1,1,2.83,PB,NO3N,5,1,27,214,2.57,4.58,2,12.62
60450103003,1,0,1.4,NI,,5,0,8,13,38.46,43.85,20,61.54
60450103004,1,0,1.4,NI,,2,0,7,16,12.5,14.25,8,43.75
60450104001,2,1,1.41,PB; NI,NO3N,3,0,8,8,37.5,99.02,36,100
60450104002,1,0,1.4,NI,,1,0,3,3,33.33,38,18,100
60450105004,1,1,1.42,PB,NO3N,1,0,4,4,25,41.04,19,100
60450106004,0,1,0,,BA,0,2,31,140,0.71,0.36,1,22.14
60450108011,0,1,0,,BA,0,1,13,79,0.63,0.32,1,16.46
60450109001,1,0,6,F,,9,0,21,165,5.45,8.73,5,12.73
60450110021,1,0,3.18,PB,,2,0,22,38,5.26,6.94,4,57.89
60450110022,0,1,0,,AS,0,1,16,88,0.57,0.28,1,18.18
60450110023,0,2,0,,PB; AS,0,4,17,20,10,10,5,85
60450110024,0,1,0,,AS,0,2,4,4,25,12.5,7,100
60450110025,1,1,2.71,PB,NO3N,6,1,13,16,40.62,71.96,29,81.25
60450111021,0,1,0,,NO3N,0,8,21,324,1.23,0.62,1,6.48
60450112002,1,0,4.15,F,,4,0,19,110,3.64,5.15,2,17.27
60450112003,1,0,4.15,F,,8,0,11,22,36.36,51.45,21,50
60450113003,1,0,4.15,F,,1,0,18,63,1.59,2.25,1,28.57
60450115005,1,0,1.4,NI,,1,0,3,3,33.33,38,18,100
60450116002,1,0,1.4,NI,,1,0,4,4,25,28.5,16,100
60450116003,1,0,1.4,NI,,1,0,5,5,20,22.8,11,100
60450117001,2,0,1.39,PB; NI,,7,0,26,89,7.87,16.82,9,29.21
60450117003,1,0,1.4,NI,,3,0,7,7,42.86,48.86,21,100
60450117004,1,0,1.4,NI,,6,0,6,6,100,114,41,100
60450117005,1,0,1.4,NI,,4,0,18,18,22.22,25.33,15,100
60450118001,0,1,0,,F,0,5,49,304,0.82,0.41,1,16.12
60470002011,8,5,4.75,TCPR123; NO3N; DBCP; AS; ALPHA; U; NO2; TL,NO3N; TCPR123; AS; ALPHA; U,36,1,39,39,93.59,1027.16,98,100
60470002012,6,3,3.29,TCPR123; DBCP; NO3N; ALPHA; TL; NO2,NO3N; TCPR123; U,21,3,38,39,57.69,451.65,85,97.44
60470002021,6,4,2.73,TCPR123; NO3N; AS; SB; ALPHA; U,NO3N; AS; U; ALPHA,18,1,20,20,92.5,765.29,95,100
60470002031,3,2,2.3,TCPR123; NO3N; ALPHA,NO3N; ALPHA,1,0,2,2,50,211.51,63,100
60470002032,3,2,2.3,TCPR123; NO3N; ALPHA,NO3N; ALPHA,1,1,2,2,75,317.27,76,100
60470002033,3,2,2.59,TCPR123; NO3N; ALPHA,NO3N; ALPHA,2,1,3,3,83.33,354.91,79,100
60470002034,3,2,2.3,TCPR123; NO3N; ALPHA,NO3N; ALPHA,1,0,2,2,50,211.51,63,100
60470002035,3,2,2.3,TCPR123; NO3N; ALPHA,NO3N; ALPHA,1,0,2,2,50,211.51,63,100
60470003011,2,2,24.56,TCPR123; AS,AS; NO3N,5,0,5,5,100,545.58,90,100
60470003012,2,2,50.74,TCPR123; AS,AS; NO3N,4,0,4,4,100,807.39,96,100
60470003013,6,2,26.5,TCPR123; NO3N; DBCP; AS; ALPHA; U,NO3N; AS,19,0,21,21,90.48,873.12,97,100
60470003031,8,3,7.97,TCPR123; NO3N; AS; DBCP; SB; PB; ALPHA; U,NO3N; AS; DBCP,33,1,40,51,65.69,676.34,93,78.43
60470003032,5,3,18.91,TCPR123; NO3N; DBCP; PB; AS,NO3N; AS; DBCP,20,0,24,25,80,671.28,93,96
60470003041,4,2,36.47,TCPR123; PB; AS; NO3N,AS; NO3N,4,0,4,4,100,864.73,97,100
60470003042,2,2,37.89,TCPR123; AS,AS; NO3N,2,0,2,2,100,678.86,93,100
60470003043,2,2,37.89,TCPR123; AS,AS; NO3N,2,0,2,2,100,678.86,93,100
60470003044,3,1,8.49,TCPR123; AS; NO3N,AS,5,0,5,5,100,434.94,84,100
60470003045,4,2,21.48,TCPR123; PB; AS; NO3N,AS; NO3N,4,0,4,4,100,714.79,94,100
60470004011,6,3,2.87,NO3N; U; TCPR123; ALPHA; AS; SB,CR6; AS; NO3N,23,1,41,54,43.52,338.89,78,75.93
60470004021,6,2,2.42,ALPHA; U; AS; TCPR123; NO3N; SB,NO3N; AS,22,0,24,24,91.67,663.81,93,100
60470004022,6,4,3.25,NO3N; ALPHA; U; AS; TCPR123; SB,NO3N; CR6; AS; NO2,44,0,53,54,81.48,678.31,93,98.15
60470004023,5,3,3.11,ALPHA; U; NO3N; TCPR123; AS,AS; NO3N; NO2,8,0,8,8,100,681.11,94,100
60470004024,5,3,3.77,ALPHA; U; AS; NO3N; TCPR123,AS; NO3N; NO2,8,0,8,8,100,687.69,94,100
60470005031,3,3,4.89,TCPR123; DBCP; NO3N,TCPR123; NO3N; AS,16,5,53,63,29.37,146.51,50,84.13
60470005041,1,2,6.65,TCPR123,DBCP; NO3N,4,0,5,5,80,213.24,63,100
60470005042,1,2,6,TCPR123,DBCP; NO3N,2,0,5,5,40,103.98,36,100
60470005043,1,0,4.12,TCPR123,,4,0,5,5,80,113,41,100
60470005051,3,2,13.46,TCPR123; DBCP; NO3N,NO3N; DBCP,21,0,27,32,65.62,350.81,79,84.38
60470005053,1,2,8.52,TCPR123,DBCP; NO3N,4,0,5,5,80,228.2,66,100
60470006011,3,1,8.45,TCPR123; DBCP; NO3N,NO3N,4,0,4,4,100,434.51,84,100
60470006012,1,1,14.49,TCPR123,NO3N,3,0,3,3,100,294.9,73,100
60470006013,3,2,7.66,TCPR123; NO3N; DBCP,NO3N; PB,4,0,4,4,100,476.64,87,100
60470006014,1,2,10.12,TCPR123,DBCP; NO3N,2,0,2,2,100,301.23,74,100
60470006021,1,1,12.7,TCPR123,NO3N,4,0,4,4,100,277,72,100
60470006022,1,0,13.73,TCPR123,,2,0,2,2,100,237.33,67,100
60470006031,1,1,8.59,TCPR123,NO3N,3,0,3,3,100,235.92,67,100
60470006032,1,1,9.63,TCPR123,NO3N,2,0,2,2,100,246.25,68,100
60470006033,1,1,9.78,TCPR123,AS,2,0,2,2,100,247.79,68,100
60470006034,1,1,12.23,TCPR123,AS,1,0,2,2,50,136.14,49,100
60470006035,1,1,12.23,TCPR123,AS,1,0,1,1,100,272.28,72,100
60470007011,3,2,6.9,TCPR123; DBCP; NO3N,PB; NO3N,2,0,2,2,100,469.03,87,100
60470007012,3,3,5.81,TCPR123; DBCP; NO3N,TCPR123; PB; NO3N,3,0,3,3,100,508.11,88,100
60470007021,3,3,3.29,TCPR123; NO3N; DBCP,TCPR123; NO3N; PB,6,0,6,6,100,482.87,87,100
60470007022,2,1,1.76,TCPR123; NO3N,NO3N,2,0,3,4,50,133.81,48,75
60470007023,3,3,4.36,TCPR123; NO3N; DBCP,TCPR123; NO3N; PB,10,0,11,17,58.82,290.35,73,64.71
60470008011,1,2,9.21,TCPR123,TCPR123; AS,3,0,5,5,60,175.26,58,100
60470008012,1,2,11.73,TCPR123,TCPR123; AS,4,0,4,4,100,317.26,76,100
60470008021,3,3,6.04,TCPR123; DBCP; NO3N,TCPR123; PB; NO3N,4,0,4,4,100,510.44,88,100
60470008022,1,1,4.33,TCPR123,TCPR123,2,0,2,2,100,193.26,61,100
60470009011,5,2,1.37,CR6; AS; BA; DCP13; TCPR123,AS; NO3N,49,9,82,225,23.78,145.94,50,36.44
60470009012,1,1,1.15,AS,NO3N,5,5,47,92,8.15,13.17,8,51.09
60470009013,3,1,1.46,CR6; AS; DCP13,NO3N,8,6,21,70,15.71,57.3,25,30
60470009021,2,3,2.82,TCPR123; NO3N,TCPR123; AS; NO3N,8,0,9,9,88.89,336.19,78,100
60470009022,1,1,1.1,TCPR123,NO3N,3,0,5,5,60,96.6,35,100
60470009023,2,2,1.58,TCPR123; NO3N,TCPR123; NO3N,9,4,15,16,68.75,217.15,64,93.75
60470009024,2,1,1.16,TCPR123; NO3N,NO3N,4,0,4,4,100,261.63,69,100
60470010021,1,2,1.1,TCPR123,NO3N; ALPHA,2,1,15,16,15.62,32.97,17,93.75
60470010024,0,1,0,,ALPHA,0,2,4,4,25,12.5,7,100
60470010041,0,1,0,,ALPHA,0,1,2,2,25,12.5,7,100
60470010043,0,1,0,,ALPHA,0,2,4,4,25,12.5,7,100
60470010051,1,1,1.1,TCPR123,NO3N,1,0,5,5,20,32.2,17,100
60470011011,0,1,0,,ALPHA,0,2,2,2,50,25,13,100
60470011012,0,1,0,,ALPHA,0,1,1,1,50,25,13,100
60470011013,0,1,0,,ALPHA,0,2,2,2,50,25,13,100
60470011014,0,1,0,,ALPHA,0,4,4,4,50,25,13,100
60470012001,0,1,0,,ALPHA,0,2,2,2,50,25,13,100
60470012002,0,1,0,,ALPHA,0,2,2,2,50,25,13,100
60470012003,0,1,0,,ALPHA,0,1,1,1,50,25,13,100
60470012004,0,1,0,,ALPHA,0,6,6,6,50,25,13,100
60470013021,0,1,0,,ALPHA,0,1,2,2,25,12.5,7,100
60470014011,0,1,0,,ALPHA,0,2,4,4,25,12.5,7,100
60470014012,0,1,0,,ALPHA,0,2,2,2,50,25,13,100
60470014021,0,1,0,,ALPHA,0,4,4,4,50,25,13,100
60470014022,0,1,0,,ALPHA,0,4,5,5,40,20,10,100
60470014023,0,1,0,,ALPHA,0,2,2,2,50,25,13,100
60470014024,0,1,0,,ALPHA,0,2,3,3,33.33,16.67,9,100
60470016011,0,1,0,,ALPHA,0,1,2,2,25,12.5,7,100
60470016021,0,1,0,,ALPHA,0,1,5,6,8.33,4.17,2,83.33
60470017001,0,1,0,,ALPHA,0,2,6,6,16.67,8.33,4,100
60470017002,0,1,0,,ALPHA,0,2,3,3,33.33,16.67,9,100
60470017003,0,1,0,,ALPHA,0,1,1,1,50,25,13,100
60470018011,0,1,0,,ALPHA,0,3,13,14,10.71,5.36,2,92.86
60470019011,2,3,1.56,AS; NO3N,NO3N; AS; BA,6,3,49,135,5.56,20.31,10,36.3
60470019021,2,2,1.34,TCPR123; AS,TCPR123; AS,4,0,4,4,100,313.41,75,100
60470019022,2,4,1.57,TCPR123; AS,TCPR123; NO3N; AS; BA,23,1,54,143,16.43,68.31,28,37.76
60470020001,5,3,1.48,CR6; AS; U; ALPHA; NO3N,NO3N; AS; CR6,30,7,68,203,16.5,109.71,38,33.5
60470020002,2,1,1.07,NO3N; CR6,NO3N,9,2,24,99,10.1,26.33,15,24.24
60470020003,1,1,1.04,CR6,NO3N,1,0,1,1,100,160.39,53,100
60470020004,1,1,1.04,CR6,NO3N,1,0,2,2,50,80.2,31,100
60470020005,2,1,1.07,NO3N; CR6,NO3N,4,0,4,4,100,260.65,69,100
60470020006,2,1,1.07,CR6; NO3N,NO3N,2,0,3,3,66.67,173.8,58,100
60470021001,4,2,1.8,CR6; NO3N; SE; AS,AS; CR,30,1,65,534,5.71,29.59,16,12.17
60470021002,3,3,1.47,CR6; NO3N; AS,NO3N; AS; CR,17,10,59,146,15.07,70.03,29,40.41
60470022011,2,1,1.7,CR6; AS,AS,2,0,2,2,100,266.99,71,100
60470022013,2,1,1.7,CR6; AS,AS,2,0,2,2,100,266.99,71,100
60470022014,2,1,1.61,CR6; AS,AS,4,0,4,4,100,266.08,70,100
60470022015,2,1,1.7,CR6; AS,AS,2,0,2,2,100,266.99,71,100
60470022022,2,0,1.9,CR6; AS,,2,0,2,4,50,109.48,38,50
60470022023,2,1,1.69,CR6; AS,AS,3,0,3,4,75,200.21,61,75
60470022025,1,1,1.68,CR6,AS,2,0,3,8,25,41.7,19,37.5
60470023011,2,1,1.65,CR6; AS,AS,7,0,8,8,87.5,233.2,66,100
60470023012,2,1,1.72,CR6; AS,AS,5,0,5,5,100,267.21,71,100
60470023013,2,1,1.76,CR6; AS,AS,3,0,3,3,100,267.65,71,100
60470023021,0,1,0,,AS,0,2,7,23,4.35,2.17,1,30.43
60470023022,2,1,1.9,CR6; AS,AS,2,1,5,7,35.71,96.06,35,71.43
60470023024,2,1,1.87,CR6; AS,AS,6,1,8,8,81.25,218.29,64,100
60470024011,4,1,1.29,PB; ALPHA; BA; AS,AS,12,11,43,116,15.09,69.83,29,37.07
60470025001,1,2,1.38,NO3N,SB; NO3N,6,12,119,224,5.36,11.45,5,53.12
60470025002,2,1,1.21,TCPR123; NO3N,NO3N,2,0,20,30,6.67,17.47,9,66.67
60470026001,1,2,1.36,NO3N,NO3N; ALPHA,2,4,29,34,11.76,25.13,15,85.29
60470026002,0,1,0,,ALPHA,0,5,5,5,50,25,13,100
60490001001,1,0,3.05,AS,,2,0,7,17,11.76,15.35,9,41.18
60490001002,1,0,2.2,AS,,1,0,4,4,25,30.5,16,100
60490001003,1,0,3.05,AS,,2,0,2,2,100,130.46,47,100
60490001004,1,0,3.47,AS,,4,0,4,6,66.67,89.79,34,66.67
60490001005,1,0,3.05,AS,,4,0,5,5,80,104.37,37,100
60490002001,1,0,2.72,AS,,18,0,79,504,3.57,4.54,2,15.67
60490003001,1,0,3.89,AS,,4,0,64,1153,0.35,0.48,1,5.55
60490003003,1,1,3.55,AS,ALPHA,5,9,60,760,1.25,2.32,1,7.89
60510001011,2,1,1.72,ALPHA; U,U,12,9,47,1281,1.29,3.44,2,3.67
60510001012,2,1,2.39,AS; NO3N,NO3N,16,0,19,222,7.21,19.74,10,8.56
60510001013,1,1,1.5,AS,AS,4,4,29,134,4.48,7.39,4,21.64
60510001014,1,3,2.84,AS,U; ALPHA; AS,9,6,58,232,5.17,14.4,8,25
60510001021,6,0,2.64,AS; PB; ALPHA; U; F; SB,,27,0,37,101,26.73,167.44,57,36.63
60510001022,2,0,2.29,AS; U,,17,0,51,223,7.62,16.99,9,22.87
60510001023,3,0,2.37,AS; U; TCPR123,,19,0,120,724,2.62,8.5,5,16.57
60510002001,1,0,3.01,AS,,3,0,3,23,13.04,16.97,9,13.04
60510002002,1,0,3.01,AS,,2,0,2,2,100,130.11,47,100
60510002003,1,0,3.01,AS,,4,0,4,4,100,130.11,47,100
60510002004,1,0,3.01,AS,,4,0,4,4,100,130.11,47,100
60510002005,1,0,3.01,AS,,2,0,2,2,100,130.11,47,100
60510002006,1,0,3.01,AS,,3,0,3,6,50,65.05,28,50
60510002007,1,0,3.01,AS,,4,0,4,5,80,104.09,37,80
60510002008,1,0,2.97,AS,,9,0,9,49,18.37,23.83,11,18.37
60510002009,1,0,3.01,AS,,3,0,6,35,8.57,11.15,5,17.14
60530001011,1,1,2.05,NO3N,NO3N,3,1,5,5,70,119.33,44,100
60530001012,2,1,1.54,NO3N; AS,NO3N,6,1,8,8,81.25,215.66,64,100
60530001021,2,2,1.94,NO3N; AS,NO3N; ALPHA,2,1,4,4,62.5,199.6,61,100
60530001022,2,2,1.94,NO3N; AS,NO3N; ALPHA,2,1,4,4,62.5,199.6,61,100
60530001023,2,2,1.94,NO3N; AS,NO3N; ALPHA,2,0,3,3,66.67,212.9,63,100
60530001031,3,2,3.98,NO3N; ALPHA; AS,ALPHA; U,3,0,4,4,75,329.85,78,100
60530001032,1,0,9.54,NO3N,,1,0,2,2,50,97.68,35,100
60530001041,1,1,2.19,NO3N,NO3N,3,2,5,5,80,137.55,49,100
60530001042,1,1,2.55,NO3N,NO3N,2,1,3,3,83.33,146.23,50,100
60530002001,2,2,1.2,ALPHA; AS,ALPHA; U,2,0,2,2,100,312.01,75,100
60530002002,1,1,1.22,AS,ALPHA,1,0,1,1,100,162.19,54,100
60530002003,1,2,1.22,AS,NO3N; ALPHA,1,1,2,2,75,159.14,52,100
60530002004,1,2,1.22,AS,NO3N; ALPHA,1,1,2,2,75,159.14,52,100
60530003001,2,2,1.2,ALPHA; AS,ALPHA; U,2,0,2,2,100,312.01,75,100
60530003002,3,2,3.98,NO3N; ALPHA; AS,ALPHA; U,3,0,3,3,100,439.79,85,100
60530004001,3,2,1.29,MTBE; ALPHA; AS,ALPHA; U,4,0,4,4,100,412.95,82,100
60530004002,2,2,1.33,MTBE; AS,NO3N; ALPHA,3,1,4,4,87.5,274.16,72,100
60530004003,2,2,1.32,MTBE; ALPHA,ALPHA; U,3,0,3,3,100,313.2,75,100
60530005011,2,1,1.36,MTBE; NO3N,NO3N,3,1,4,4,87.5,230.62,66,100
60530005012,1,1,1.19,NO3N,NO3N,2,0,2,2,100,161.93,54,100
60530005021,2,1,1.36,MTBE; NO3N,NO3N,3,1,4,4,87.5,230.62,66,100
60530005022,3,2,1.41,MTBE; NO3N; AS,NO3N; ALPHA,3,2,5,5,80,331.26,78,100
60530006001,1,1,1.07,NO3N,NO3N,1,1,2,2,75,120.5,44,100
60530006002,2,1,1.89,NO3N; TCPR123,NO3N,3,1,4,4,87.5,235.26,67,100
60530006003,1,1,1.36,TCPR123,NO3N,1,1,2,2,75,122.73,45,100
60530006004,2,1,2.3,NO3N; TCPR123,NO3N,2,0,2,2,100,272.96,72,100
60530007011,1,1,1.36,TCPR123,NO3N,1,0,1,1,100,163.65,56,100
60530007012,3,2,1.38,AS; TCPR123; NO3N,AS; NO3N,2,1,3,3,83.33,344.84,78,100
60530007013,1,1,1.36,TCPR123,NO3N,1,0,1,1,100,163.65,56,100
60530007021,1,1,1.36,TCPR123,NO3N,1,0,1,1,100,163.65,56,100
60530007022,1,1,1.36,TCPR123,NO3N,1,0,1,1,100,163.65,56,100
60530007023,1,1,1.36,TCPR123,NO3N,1,0,1,1,100,163.65,56,100
60530008001,1,0,3.23,NO3N,,1,0,1,1,100,132.28,48,100
60530008002,1,1,2.15,NO3N,NO3N,2,0,2,2,100,171.48,58,100
60530008003,2,1,2.3,NO3N; TCPR123,NO3N,2,0,2,2,100,272.96,72,100
60530009001,1,1,1.19,NO3N,NO3N,2,0,2,2,100,161.93,54,100
60530009002,1,1,1.19,NO3N,NO3N,2,0,2,2,100,161.93,54,100
60530009003,1,2,1.9,NO3N,NO3N; ALPHA,3,0,3,3,100,218.98,65,100
60530012001,1,1,1.22,NO3N,NO3N,2,0,2,2,100,162.22,54,100
60530013001,2,1,1.21,MTBE; NO3N,NO3N,2,0,3,3,66.67,174.71,58,100
60530014001,1,2,1.19,ALPHA,ALPHA; U,1,0,2,2,50,105.94,37,100
60530015001,2,3,2.35,ALPHA; NO3N,ALPHA; U; NO3N,2,1,6,6,41.67,155.63,51,100
60530015002,1,3,1.19,ALPHA,ALPHA; U; NO3N,1,1,4,4,37.5,98.21,35,100
60530016001,1,2,1.19,ALPHA,ALPHA; U,1,0,2,2,50,105.94,37,100
60530016002,1,2,1.19,ALPHA,ALPHA; U,1,0,2,2,50,105.94,37,100
60530017001,2,3,2.51,NO3N; ALPHA,NO3N; ALPHA; U,2,0,3,3,66.67,250.04,68,100
60530017002,3,3,2.04,NO3N; MTBE; ALPHA,NO3N; ALPHA; U,3,0,4,4,75,352.77,79,100
60530018011,3,3,3.15,NO3N; MTBE; ALPHA,NO3N; ALPHA; U,4,0,4,4,100,481.51,87,100
60530018012,2,1,2.46,NO3N; MTBE,NO3N,2,0,3,3,66.67,183.06,59,100
60530018021,1,0,1.39,MTBE,,2,0,2,2,100,113.89,41,100
60530018022,2,1,1.37,MTBE; NO3N,NO3N,3,0,4,4,75,197.74,61,100
60530018023,2,2,1.14,MTBE; ALPHA,ALPHA; U,2,0,2,2,100,311.39,74,100
60530101011,3,3,2.11,NO2; CR6; NO3N,NO3N; CR6; U,4,1,7,7,64.29,302.84,74,100
60530101012,4,5,4.41,TCPR123; NO3N; CR6; AS,NO3N; CR6; TL; U; CR,17,2,20,20,90,624.73,93,100
60530101021,7,3,2.01,NNSM; NO3N; NO2; CR6; TL; TCPR123; PCATE,NO3N; CR6; U,15,0,15,15,100,870.14,97,100
60530101022,4,2,2.34,NNSM; NO3N; AS; CR6,AS; NO3N,10,0,12,12,83.33,436.17,85,100
60530102021,4,3,5.9,TCPR123; NO3N; CR6; PCATE,NO3N; CR6; CR,9,1,13,13,73.08,445.01,85,100
60530102022,6,4,4.69,TCPR123; AS; NO3N; CR6; PCATE; ALPHA,NO3N; CR6; AS; PCATE,11,1,13,13,88.46,749.15,95,100
60530102023,6,3,1.62,AS; PCATE; CR6; NO3N; TCPR123; ALPHA,AS; CR6; NO3N,13,1,16,16,84.38,646.52,93,100
60530103051,6,4,1.69,MTBE; CR6; CD; NO3N; AS; ALPHA,CR6; NO3N; AS; PCATE,7,0,8,8,87.5,714.77,94,100
60530103052,4,3,1.9,MTBE; AS; CR6; NO3N,AS; NO3N; PCATE,7,0,8,8,87.5,497.91,88,100
60530103053,3,2,2.05,AS; CR6; NO3N,AS; NO3N,4,1,5,5,90,378.46,81,100
60530103061,6,3,2.58,AS; TCPR123; NO3N; PCATE; NO2; CR6,NO3N; PCATE; AS,24,2,47,47,53.19,412.68,82,100
60530104001,2,1,2.41,AS; NO3N,AS,2,0,2,2,100,274.14,72,100
60530104002,3,2,3.02,AS; NO3N; CR6,AS; NO3N,2,0,2,2,100,430.18,84,100
60530104003,3,3,4.05,NO3N; AS; CR6,PCATE; AS; NO3N,4,0,5,5,80,392.37,82,100
60530104004,3,2,2.9,AS; NO3N; CR6,AS; NO3N,3,0,3,3,100,429.02,84,100
60530105011,2,2,1.45,NO3N; AS,NO3N; AS,8,0,12,12,66.67,209.66,62,100
60530105012,5,2,1.68,MTBE; AS; PCATE; NO3N; CR6,AS; NO3N,10,6,27,32,40.62,250.59,68,84.38
60530105013,3,2,2.17,MTBE; AS; NO3N,AS; NO3N,4,1,6,6,75,316.25,76,100
60530105014,1,1,1.38,NO3N,NO3N,2,0,5,5,40,65.52,28,100
60530105041,5,5,3.18,NO3N; PCATE; CR6; AS; ALPHA,NO3N; PCATE; AS; ALPHA; U,17,0,21,21,80.95,632.87,93,100
60530105042,2,2,5.36,NO3N; ALPHA,ALPHA; U,2,0,2,2,100,353.6,79,100
60530105051,1,0,2,NO3N,,1,0,1,1,100,120.01,44,100
60530105052,2,1,1.54,NO3N; AS,AS,2,0,2,2,100,265.37,70,100
60530105061,2,1,3.54,NO3N; AS,AS,3,0,3,3,100,285.37,73,100
60530105062,2,1,3.54,NO3N; AS,AS,3,0,4,4,75,214.03,63,100
60530106031,2,2,1.97,NO3N; AS,NO3N; AS,3,1,4,4,87.5,279.72,72,100
60530106032,2,2,1.97,NO3N; AS,NO3N; AS,3,0,3,3,100,319.68,77,100
60530106041,2,2,1.39,AS; NO3N,AS; NO3N,1,0,1,1,100,313.89,75,100
60530106042,3,3,1.73,NO3N; AS; TCPR123,NO3N; AS; TCPR123,4,0,4,4,100,467.28,86,100
60530106051,3,2,1.9,NO3N; TCPR123; AS,NO3N; TCPR123,3,0,3,3,100,418.98,83,100
60530106061,9,7,3.96,TCPR123; NO3N; PB; AL; NNSM; AS; MTBE; PCATE; ALPHA,NO3N; AS; AL; TCPR123; PCATE; ALPHA; U,71,4,109,156,46.79,603.45,92,69.87
60530106062,2,1,3.16,NO3N; TCPR123,NO3N,5,0,5,5,100,281.59,73,100
60530106071,3,2,1.38,AS; TCPR123; NO3N,AS; NO3N,2,1,3,3,83.33,344.84,78,100
60530106072,1,1,1.36,TCPR123,NO3N,1,1,2,2,75,122.73,45,100
60530106081,2,3,1.33,AS; NO3N,AS; NO3N; ALPHA,2,2,4,4,75,272.49,72,100
60530106082,3,2,1.38,AS; TCPR123; NO3N,AS; NO3N,2,2,4,4,75,310.36,74,100
60530106083,1,1,1.36,TCPR123,NO3N,1,1,2,2,75,122.73,45,100
60530107011,3,3,1.81,AS; CR; NO3N,AS; RA-226; NO3N,16,1,25,25,66,308.97,74,100
60530107012,5,1,1.59,AS; CR; PB; NO3N; ALPHA,RA-226,8,0,12,12,66.67,377.3,81,100
60530107013,2,2,1.91,AS; CR,AS; RA-226,5,0,5,5,100,319.14,76,100
60530107014,3,1,1.91,AS; CR; NO3N,RA-226,4,0,4,4,100,369.13,81,100
60530107021,5,4,2.34,TCPR123; NO3N; AS; PB; AL,AS; NO3N; PCATE; CR6,32,8,63,77,46.75,338.21,78,81.82
60530107022,1,3,1.69,AS,AS; RA-226; CR6,12,3,19,19,71.05,189.66,60,100
60530108041,1,0,3.28,NO3N,,1,0,2,2,50,66.41,28,100
60530108042,3,2,1.86,NO3N; TCPR123; U,NO3N; PCATE,44,2,66,81,55.56,232.56,66,81.48
60530108043,1,0,1.33,NO3N,,3,0,4,4,75,84.99,33,100
60530109001,1,1,1.35,NO3N,NO3N,5,0,6,6,83.33,136.24,49,100
60530110001,0,1,0,,PCATE,0,1,9,9,5.56,2.78,1,100
60530110002,1,2,1.35,AS,PCATE; AS,1,3,12,12,20.83,44.49,20,100
60530110003,3,1,1.46,PCATE; CD; NO2,PCATE,2,2,24,133,2.26,8.22,4,18.05
60530110004,0,1,0,,PCATE,0,2,14,21,4.76,2.38,1,66.67
60530111011,3,3,1.43,NO3N; TL; F,NO3N; NO2; TL,37,14,112,230,19.13,88.83,34,48.7
60530111012,1,0,1.21,NNSM,,1,0,2,2,50,56.03,24,100
60530111013,1,0,1.21,NNSM,,2,0,4,4,50,56.03,24,100
60530111021,1,0,1.74,NNSM,,2,0,4,4,50,58.69,26,100
60530111023,4,1,2.02,TL; NO3N; NNSM; AS,NO3N,24,1,43,69,35.51,166.95,57,62.32
60530112021,2,3,3.54,TCPR123; NO3N,U; ALPHA; SE,2,0,2,2,100,385.45,82,100
60530112022,2,3,3.93,NO3N; TCPR123,U; SE; ALPHA,4,0,4,4,100,389.28,82,100
60530112023,2,3,4.1,NO3N; TCPR123,U; SE; ALPHA,2,0,2,2,100,390.95,82,100
60530112031,2,3,3.54,TCPR123; NO3N,U; ALPHA; SE,2,0,2,2,100,385.45,82,100
