"GEOID","CRF1","CRF2","CRF3","CL1","CL2","highsec","medsec","datasec","areasec","CRF4","wq_score","datacov","wq_risk","ex_risk","Pop18","adj_dw","statesmallcount","dwss_cou","dwss_den","DAC_status","prio1","comb_risk"
60890110012,0,0,0,"","",0,0,8,27,0,0,29.63,0,24,906,38.05,0,38.05,1.489,"None",24,15
60890110023,0,0,0,"","",0,0,2,5,0,0,40,0,44,1301,5.62,0,5.62,3.315,"SDAC",44,30
60890110024,0,0,0,"","",0,0,6,6,0,0,100,0,38,1455,6.05,0,6.05,2.579,"DAC",38,25
60890111001,0,0,0,"","",0,0,4,5,0,0,80,0,58,1531,9.94,0,9.94,5.351,"None",58,41
60890111002,0,0,0,"","",0,0,4,4,0,0,100,0,48,1595,6.92,0,6.92,3.808,"DAC",48,33
60890112091,0,0,0,"","",0,0,2,4,0,0,50,0,92,1480,18.16,0,18.16,35.443,"SDAC",92,70
60890112092,0,0,0,"","",0,0,2,3,0,0,66.67,0,87,2195,12.97,0,12.97,22.44,"SDAC",87,66
60890112093,0,0,0,"","",0,0,2,3,0,0,66.67,0,77,1211,12.54,0,12.54,12.605,"None",77,57
60890113001,0,0,0,"","",0,0,2,4,0,0,50,0,84,1023,12.11,0,12.11,18.071,"SDAC",84,63
60890113002,0,0,0,"","",0,0,2,2,0,0,100,0,80,1541,5.62,0,5.62,14.716,"None",80,59
60890113003,0,0,0,"","",0,0,4,4,0,0,100,0,85,1013,12.54,0,12.54,20.37,"DAC",85,64
60890113004,0,0,0,"","",0,0,4,4,0,0,100,0,94,1296,25.94,0,25.94,43.774,"None",94,72
60890114011,0,0,0,"","",0,0,2,2,0,0,100,0,80,1540,7.35,0,7.35,14.357,"DAC",80,59
60890114013,0,0,0,"","",0,0,3,3,0,0,100,0,91,1106,25.08,0,25.08,31.602,"None",91,70
60890114022,0,0,0,"","",0,0,2,2,0,0,100,0,88,1717,14.7,0,14.7,23.867,"None",88,67
60890114031,0,0,0,"","",0,0,7,7,0,0,100,0,85,1688,91.23,0,91.23,19.967,"None",85,64
60890114032,0,0,0,"","",0,0,2,2,0,0,100,0,83,1217,14.7,0,14.7,17.497,"None",83,62
60890117031,0,0,0,"","",0,0,1,5,0,0,20,0,49,668,6.49,0,6.49,3.863,"None",49,34
60890118011,0,0,0,"","",0,0,1,20,0,0,5,0,45,1305,47.13,0,47.13,3.379,"None",45,31
60890118012,0,0,0,"","",0,0,2,12,0,0,16.67,0,44,1050,32,0,32,3.284,"DAC",44,30
60890118031,0,0,0,"","",0,0,5,35,0,0,14.29,0,45,782,124.96,0,124.96,3.399,"SDAC",45,31
60890118032,0,0,0,"","",0,0,2,9,0,0,22.22,0,29,891,12.97,0,12.97,1.862,"DAC",29,19
60890118033,0,0,0,"","",0,0,11,29,0,0,37.93,0,5,836,8.65,0,8.65,0.324,"SDAC",5,3
60890120001,0,0,0,"","",0,0,4,4,0,0,100,0,78,743,23.35,0,23.35,12.698,"DAC",78,57
60890120002,0,0,0,"","",0,0,4,4,0,0,100,0,94,1059,23.35,0,23.35,43.569,"SDAC",94,72
60890120003,0,0,0,"","",0,0,3,3,0,0,100,0,81,1338,8.65,0,8.65,15.57,"SDAC",81,60
60890121011,0,0,0,"","",0,0,2,2,0,0,100,0,94,1442,17.3,1,18.3,45.572,"SDAC",94,72
60890121012,0,0,0,"","",0,0,4,4,0,0,100,0,95,1567,35.89,0,35.89,48.873,"DAC",95,73
60890121013,0,0,0,"","",0,0,4,4,0,0,100,0,85,1636,55.78,0,55.78,20.079,"DAC",85,64
60890121021,0,0,0,"","",0,0,7,7,0,0,100,0,84,911,79.99,1,80.99,18.877,"None",84,63
60890121022,0,0,0,"","",0,0,8,8,0,0,100,0,85,1052,60.97,0,60.97,19.751,"SDAC",85,64
60890122001,0,0,0,"","",0,0,20,20,0,0,100,0,69,1955,150.47,0,150.47,8.368,"SDAC",69,50
60890122002,0,0,0,"","",0,0,20,21,0,0,95.24,0,65,1016,98.15,1,99.15,6.94,"DAC",65,47
60890122004,0,0,0,"","",0,0,4,4,0,0,100,0,83,2000,23.78,0,23.78,17.464,"SDAC",83,62
60890123012,0,0,0,"","",0,0,11,11,0,0,100,0,69,1333,47.13,0,47.13,8.332,"SDAC",69,50
60890123021,0,0,0,"","",0,0,14,21,0,0,66.67,0,64,986,103.34,0,103.34,6.758,"DAC",64,46
60890123022,0,0,0,"","",0,0,3,10,0,0,30,0,53,506,26.38,0,26.38,4.431,"None",53,37
60890123023,0,0,0,"","",0,0,2,12,0,0,16.67,0,49,1266,37.62,0,37.62,3.902,"DAC",49,34
60890123024,0,0,0,"","",0,0,18,43,0,0,41.86,0,43,2603,102.04,0,102.04,3.122,"None",43,29
60890123031,0,0,0,"","",0,0,23,27,0,0,85.19,0,77,2108,278.46,0,278.46,12.582,"None",77,57
60890124002,0,0,0,"","",0,0,8,319,0,0,2.51,0,11,1085,301.8,1,302.8,0.707,"None",11,6
60890124003,0,0,0,"","",0,0,9,150,0,0,6,0,11,1619,141.39,0,141.39,0.744,"None",11,6
60890126011,0,0,0,"","",0,0,11,571,0,0,1.93,0,6,1957,346.77,0,346.77,0.407,"DAC",6,3
60890126012,0,0,0,"","",0,0,30,346,0,0,8.67,0,8,1315,249.92,1,250.92,0.524,"SDAC",8,5
60890126013,0,0,0,"","",0,0,18,222,0,0,8.11,0,23,1698,405.58,1,406.58,1.433,"None",23,14
60890126032,0,0,0,"","",0,0,22,27,0,0,81.48,0,66,1281,169.06,1,170.06,7.324,"DAC",66,48
60890126033,0,0,0,"","",0,0,21,25,0,0,84,0,63,991,127.12,0,127.12,6.553,"DAC",63,45
60890126034,0,0,0,"","",0,0,34,103,0,0,33.01,0,34,1060,282.35,0,282.35,2.252,"None",34,22
60890126042,0,0,0,"","",0,0,22,127,0,0,17.32,0,34,1327,385.25,0,385.25,2.289,"None",34,22
60890127012,0,0,0,"","",0,0,4,6,0,0,66.67,0,33,825,3.89,0,3.89,2.215,"DAC",33,22
60890127013,0,0,0,"","",0,0,7,7,0,0,100,0,20,1540,3.46,0,3.46,1.225,"DAC",20,12
60890127014,0,0,0,"","",0,0,9,14,0,0,64.29,0,8,591,6.05,0,6.05,0.535,"DAC",8,5
60890127021,0,0,0,"","",0,0,31,216,0,0,14.35,0,8,522,145.28,0,145.28,0.527,"DAC",8,5
60890127022,0,0,0,"","",0,0,16,63,0,0,25.4,0,22,1439,97.29,0,97.29,1.371,"None",22,14
60910100001,0,0,0,"","",0,0,21,183,0,0,11.48,0,3,815,49.29,0,49.29,0.182,"None",3,2
60910100002,0,0,0,"","",0,0,10,38,0,0,26.32,0,8,808,19.89,0,19.89,0.536,"DAC",8,5
60910100004,0,0,0,"","",0,0,70,395,0,0,17.72,0,2,511,55.35,0,55.35,0.106,"None",2,1
60910100005,0,0,0,"","",0,0,19,322,0,0,5.9,0,3,402,69.61,0,69.61,0.166,"None",3,2
60930001001,0,0,0,"","",0,0,37,428,0,0,8.64,0,1,1127,27.67,0,27.67,0.044,"SDAC",1,1
60930002001,0,0,0,"","",0,0,12,609,0,0,1.97,0,2,1782,135.34,1,136.34,0.143,"SDAC",2,1
60930004001,0,0,0,"","",0,0,51,258,0,0,19.77,0,7,584,166.47,1,167.47,0.447,"SDAC",7,4
60930005001,0,0,0,"","",0,0,12,669,0,0,1.79,0,2,854,91.23,5,96.23,0.093,"SDAC",2,1
60930006001,0,0,0,"","",0,0,50,278,0,0,17.99,0,9,1815,220.52,1,221.52,0.58,"DAC",9,5
60930007012,0,0,0,"","",0,0,40,173,0,0,23.12,0,10,965,151.33,1,152.33,0.649,"None",10,6
60930007014,0,0,0,"","",0,0,21,76,0,0,27.63,0,8,996,44.1,1,45.1,0.517,"DAC",8,5
60930007021,0,0,0,"","",0,0,7,7,0,0,100,0,73,1772,19.02,0,19.02,9.775,"SDAC",73,53
60930007022,0,0,0,"","",0,0,18,23,0,0,78.26,0,53,2666,101.18,1,102.18,4.448,"SDAC",53,37
60930007031,0,0,0,"","",0,0,2,2,0,0,100,0,56,562,1.3,0,1.3,4.963,"SDAC",56,40
60930007032,0,0,0,"","",0,0,2,2,0,0,100,0,73,1164,5.19,0,5.19,9.953,"SDAC",73,53
60930007033,0,0,0,"","",0,0,6,9,0,0,66.67,0,73,1612,26.81,0,26.81,9.853,"None",73,53
60930008001,0,0,0,"","",0,0,50,524,0,0,9.54,0,6,2178,308.29,0,308.29,0.399,"None",6,3
60930008002,0,0,0,"","",0,0,1,2,0,0,50,0,74,521,9.08,0,9.08,10.21,"DAC",74,54
60930009001,0,0,0,"","",0,0,6,6,0,0,100,0,67,563,14.27,0,14.27,7.749,"SDAC",67,48
60930009003,0,0,0,"","",0,0,4,4,0,0,100,0,93,703,16,0,16,38.373,"SDAC",93,71
60930009005,0,0,0,"","",0,0,11,11,0,0,100,0,63,741,49.29,0,49.29,6.393,"SDAC",63,45
60930009006,0,0,0,"","",0,0,6,6,0,0,100,0,71,680,22.92,0,22.92,9.142,"SDAC",71,52
60930010001,0,0,0,"","",0,0,2,2,0,0,100,0,85,352,17.3,0,17.3,20.491,"SDAC",85,64
60930010002,0,0,0,"","",0,0,4,6,0,0,66.67,0,96,1123,73.94,0,73.94,59.084,"DAC",96,74
60930010003,0,0,0,"","",0,0,4,6,0,0,66.67,0,93,1810,108.96,0,108.96,36.415,"DAC",93,71
60930010004,0,0,0,"","",0,0,25,137,0,0,18.25,0,40,1649,495.95,4,499.95,2.765,"None",40,27
60930010005,0,0,0,"","",0,0,5,83,0,0,6.02,0,47,1597,340.72,1,341.72,3.622,"SDAC",47,33
60930012001,0,0,0,"","",0,0,66,1328,0,0,4.97,0,2,1317,208.84,2,210.84,0.096,"SDAC",2,1
60952506041,0,0,0,"","",0,0,2,4,0,0,50,0,49,1547,1.73,0,1.73,3.888,"None",49,34
60952506043,0,0,0,"","",0,0,2,2,0,0,100,0,41,1371,1.73,0,1.73,2.927,"None",41,28
60952506052,0,0,0,"","",0,0,2,3,0,0,66.67,0,38,915,1.73,0,1.73,2.604,"None",38,25
60952508011,0,0,0,"","",0,0,1,30,0,0,3.33,0,1,1915,1.73,0,1.73,0.029,"None",1,1
60952520004,0,0,0,"","",0,0,1,6,0,0,16.67,0,5,1281,0.86,0,0.86,0.313,"None",5,3
60952521052,0,0,0,"","",0,0,1,3,0,0,33.33,0,11,1442,0.43,0,0.43,0.738,"None",11,6
60952522014,0,0,0,"","",0,0,4,25,0,0,16,0,11,4348,16,0,16,0.74,"None",11,6
60952522021,0,0,0,"","",0,0,2,14,0,0,14.29,0,1,1677,0.43,0,0.43,0.059,"None",1,1
60952523051,0,0,0,"","",0,0,16,31,0,0,51.61,0,23,2389,37.62,1,38.62,1.451,"None",23,14
60952523052,0,0,0,"","",0,0,5,5,0,0,100,0,41,550,6.49,1,7.49,2.954,"None",41,28
60952523053,0,0,0,"","",0,0,3,3,0,0,100,0,32,2077,1.73,0,1.73,2.074,"None",32,21
60952523061,0,0,0,"","",0,0,1,1,0,0,100,0,15,1296,0.43,0,0.43,0.945,"None",15,9
60952523062,0,0,0,"","",0,0,2,3,0,0,66.67,0,9,2043,0.43,0,0.43,0.606,"None",9,5
60952523101,0,0,0,"","",0,0,6,7,0,0,85.71,0,23,1949,3.89,0,3.89,1.429,"None",23,14
60952523111,0,0,0,"","",0,0,3,5,0,0,60,0,5,1231,0.43,0,0.43,0.31,"None",5,3
60952523121,0,0,0,"","",0,0,3,4,0,0,75,0,11,2210,0.43,0,0.43,0.703,"None",11,6
60952524011,0,0,0,"","",0,0,2,2,0,0,100,0,38,1046,0.43,0,0.43,2.569,"None",38,25
60952524012,0,0,0,"","",0,0,1,1,0,0,100,0,28,1009,0.43,0,0.43,1.793,"None",28,18
60952524013,0,0,0,"","",0,0,4,4,0,0,100,0,55,1326,1.3,0,1.3,4.807,"None",55,39
60952524014,0,0,0,"","",0,0,2,2,0,0,100,0,52,1387,0.86,0,0.86,4.343,"None",52,36
60952524021,0,0,0,"","",0,0,4,4,0,0,100,0,30,1317,0.86,0,0.86,1.917,"None",30,19
60952524022,0,0,0,"","",0,0,11,15,0,0,73.33,0,10,2351,5.62,0,5.62,0.643,"None",10,6
60952524023,0,0,0,"","",0,0,2,2,0,0,100,0,32,1850,0.86,0,0.86,2.106,"SDAC",32,21
60952525012,0,0,0,"","",0,0,4,4,0,0,100,0,30,2252,0.86,0,0.86,1.955,"SDAC",30,19
60952525021,0,0,0,"","",0,0,2,2,0,0,100,0,21,699,0.43,0,0.43,1.334,"SDAC",21,13
60952525022,0,0,0,"","",0,0,4,4,0,0,100,0,28,1387,0.43,0,0.43,1.802,"SDAC",28,18
60952526072,0,0,0,"","",0,0,4,4,0,0,100,0,53,3330,1.3,0,1.3,4.492,"SDAC",53,37
60952527031,0,0,0,"","",0,0,2,2,0,0,100,0,20,1140,0.43,0,0.43,1.267,"None",20,12
60952527032,0,0,0,"","",0,0,2,2,0,0,100,0,54,1479,0.43,1,1.43,4.651,"None",54,38
60952529033,0,0,0,"","",0,0,5,18,0,0,27.78,0,89,1200,345.04,0,345.04,27.139,"None",89,68
60952529041,0,0,0,"","",0,0,5,11,0,0,45.45,0,93,1606,241.7,0,241.7,36.328,"None",93,71
60952529042,0,0,0,"","",0,0,12,22,0,0,54.55,0,77,4207,203.22,0,203.22,12.227,"None",77,57
60952529043,0,0,0,"","",0,0,13,14,0,0,92.86,0,55,786,57.94,0,57.94,4.807,"None",55,39
60952529091,0,0,0,"","",0,0,1,3,0,0,33.33,0,75,1330,5.19,0,5.19,11.317,"None",75,55
60952529092,0,0,0,"","",0,0,6,8,0,0,75,0,65,2036,22.05,0,22.05,7.119,"None",65,47
60952529104,0,0,0,"","",0,0,1,2,0,0,50,0,80,1090,2.59,0,2.59,14.858,"None",80,59
60952529113,0,0,0,"","",0,0,1,4,0,0,25,0,95,803,21.62,0,21.62,47.051,"None",95,73
60952529124,0,0,0,"","",0,0,1,2,0,0,50,0,73,1469,4.32,0,4.32,9.823,"None",73,53
60952529125,0,0,0,"","",0,0,2,4,0,0,50,0,86,1192,6.92,0,6.92,21.91,"None",86,65
60952529141,0,0,0,"","",0,0,1,6,0,0,16.67,0,40,3211,3.46,0,3.46,2.817,"None",40,27
60952532011,0,0,0,"","",0,0,6,6,0,0,100,0,79,1542,17.3,0,17.3,13.667,"None",79,58
60952532012,0,0,0,"","",0,0,2,2,0,0,100,0,69,935,4.76,0,4.76,8.143,"None",69,50
60952532061,0,0,0,"","",0,0,1,4,0,0,25,0,84,1666,14.7,0,14.7,19.068,"None",84,63
60952532062,0,0,0,"","",0,0,2,6,0,0,33.33,0,96,1496,86.91,0,86.91,59.663,"None",96,74
60971502032,0,0,0,"","",0,0,2,2,0,0,100,0,93,1658,44.97,0,44.97,36.866,"None",93,71
60971503061,0,0,0,"","",0,0,3,3,0,0,100,0,100,888,21.19,0,21.19,134.122,"DAC",100,78
60971503062,0,0,0,"","",0,0,2,2,0,0,100,0,93,1018,14.27,0,14.27,40.251,"None",93,71
60971505002,0,0,0,"","",0,0,3,3,0,0,100,0,92,532,48.43,0,48.43,33.865,"None",92,70
60971506011,0,0,0,"","",0,0,2,2,0,0,100,0,59,1256,1.3,0,1.3,5.636,"None",59,42
60971506012,0,0,0,"","",0,0,2,2,0,0,100,0,76,852,1.73,0,1.73,11.57,"None",76,56
60971506013,0,0,0,"","",0,0,2,2,0,0,100,0,73,1437,1.73,0,1.73,10.074,"None",73,53
60971506014,0,0,0,"","",0,0,1,1,0,0,100,0,29,898,0.43,0,0.43,1.884,"None",29,19
60971506021,0,0,0,"","",0,0,2,2,0,0,100,0,56,1143,1.3,0,1.3,4.957,"None",56,40
60971506022,0,0,0,"","",0,0,2,2,0,0,100,0,58,727,1.73,0,1.73,5.436,"None",58,41
60971506023,0,0,0,"","",0,0,3,3,0,0,100,0,65,1290,1.73,0,1.73,7.143,"None",65,47
60971506024,0,0,0,"","",0,0,4,4,0,0,100,0,79,1197,3.03,0,3.03,13.446,"None",79,58
60971506032,0,0,0,"","",0,0,2,2,0,0,100,0,68,1141,1.3,0,1.3,8.019,"None",68,49
60971506033,0,0,0,"","",0,0,1,1,0,0,100,0,64,571,0.86,0,0.86,6.783,"None",64,46
60971506035,0,0,0,"","",0,0,1,1,0,0,100,0,44,1223,0.86,0,0.86,3.225,"None",44,30
60971506091,0,0,0,"","",0,0,2,2,0,0,100,0,93,1755,15.13,0,15.13,38.051,"None",93,71
60971506092,0,0,0,"","",0,0,3,3,0,0,100,0,89,1341,16,0,16,25.434,"SDAC",89,68
60971506093,0,0,0,"","",0,0,1,1,0,0,100,0,80,867,2.59,0,2.59,14.819,"None",80,59
60971506094,0,0,0,"","",0,0,2,2,0,0,100,0,80,923,3.46,0,3.46,14.341,"None",80,59
60971506101,0,0,0,"","",0,0,1,1,0,0,100,0,76,1130,2.59,0,2.59,11.74,"None",76,56
60971506111,0,0,0,"","",0,0,3,3,0,0,100,0,70,2394,3.89,0,3.89,8.56,"None",70,51
60971506112,0,0,0,"","",0,0,4,4,0,0,100,0,63,810,4.76,0,4.76,6.456,"None",63,45
60971506113,0,0,0,"","",0,0,4,4,0,0,100,0,70,850,5.62,0,5.62,8.503,"None",70,51
60971506121,0,0,0,"","",0,0,5,5,0,0,100,0,67,2922,12.97,0,12.97,7.485,"None",67,48
60971507011,0,0,0,"","",0,0,4,4,0,0,100,0,45,2215,4.32,0,4.32,3.433,"Data Not Available",45,31
60971508001,0,0,0,"","",0,0,2,2,0,0,100,0,94,682,13.4,0,13.4,43.848,"None",94,72
60971508003,0,0,0,"","",0,0,3,3,0,0,100,0,98,872,14.27,0,14.27,75.774,"None",98,76
60971509011,0,0,0,"","",0,0,2,2,0,0,100,0,96,1057,13.4,0,13.4,55.114,"None",96,74
60971509012,0,0,0,"","",0,0,2,2,0,0,100,0,79,725,3.03,0,3.03,13.329,"None",79,58
60971509013,0,0,0,"","",0,0,2,2,0,0,100,0,66,1321,1.73,0,1.73,7.345,"None",66,48
60971509014,0,0,0,"","",0,0,2,2,0,0,100,0,69,799,3.03,0,3.03,8.281,"None",69,50
60971509023,0,0,0,"","",0,0,1,1,0,0,100,0,93,881,11.24,0,11.24,36.967,"None",93,71
60971509024,0,0,0,"","",0,0,2,2,0,0,100,0,98,557,13.4,0,13.4,87.107,"None",98,76
60971512033,0,0,0,"","",0,0,1,1,0,0,100,0,99,831,27.67,0,27.67,90.404,"None",99,78
60971512034,0,0,0,"","",0,0,3,3,0,0,100,0,100,1430,44.97,0,44.97,139.976,"DAC",100,78
60971512042,0,0,0,"","",0,0,3,3,0,0,100,0,100,893,54.91,0,54.91,205.236,"None",100,78
60971512043,0,0,0,"","",0,0,2,2,0,0,100,0,98,827,27.24,0,27.24,85.712,"DAC",98,76
60971513011,0,0,0,"","",0,0,1,1,0,0,100,0,57,1482,1.3,0,1.3,5.272,"None",57,40
60971513012,0,0,0,"","",0,0,2,2,0,0,100,0,95,1463,12.54,0,12.54,50.608,"DAC",95,73
60971513013,0,0,0,"","",0,0,4,4,0,0,100,0,100,1929,56.21,0,56.21,230.18,"None",100,78
60971513052,0,0,0,"","",0,0,2,2,0,0,100,0,99,783,12.54,0,12.54,93.9,"None",99,78
60971513053,0,0,0,"","",0,0,1,1,0,0,100,0,95,2249,11.24,0,11.24,47.398,"None",95,73
60971513054,0,0,0,"","",0,0,2,2,0,0,100,0,97,1446,12.54,0,12.54,72.377,"SDAC",97,76
60971513061,0,0,0,"","",0,0,2,2,0,0,100,0,82,367,2.59,0,2.59,16.327,"None",82,61
60971513062,0,0,0,"","",0,0,4,4,0,0,100,0,100,719,44.54,0,44.54,265.819,"None",100,78
60971513064,0,0,0,"","",0,0,2,2,0,0,100,0,66,1423,1.3,0,1.3,7.424,"DAC",66,48
60971513071,0,0,0,"","",0,0,2,2,0,0,100,0,90,1979,10.81,0,10.81,30.136,"None",90,69
60971513073,0,0,0,"","",0,0,2,2,0,0,100,0,91,1473,9.08,0,9.08,33.083,"None",91,70
60971513074,0,0,0,"","",0,0,1,1,0,0,100,0,47,1181,1.73,0,1.73,3.634,"None",47,33
60971513081,0,0,0,"","",0,0,2,2,0,0,100,0,67,421,1.73,0,1.73,7.657,"Data Not Available",67,48
60971513082,0,0,0,"","",0,0,3,3,0,0,100,0,85,1968,4.32,0,4.32,19.471,"DAC",85,64
60971513083,0,0,0,"","",0,0,2,2,0,0,100,0,85,347,2.59,0,2.59,20.427,"SDAC",85,64
60971513084,0,0,0,"","",0,0,2,2,0,0,100,0,73,396,1.73,0,1.73,10.123,"None",73,53
60971513093,0,0,0,"","",0,0,5,5,0,0,100,0,86,1610,54.05,0,54.05,21.606,"None",86,65
60971513101,0,0,0,"","",0,0,2,2,0,0,100,0,100,506,41.94,0,41.94,320.283,"None",100,78
60971513102,0,0,0,"","",0,0,1,1,0,0,100,0,58,1944,1.3,0,1.3,5.383,"None",58,41
60971513103,0,0,0,"","",0,0,2,2,0,0,100,0,100,1394,41.94,0,41.94,191.943,"DAC",100,78
60971513104,0,0,0,"","",0,0,1,1,0,0,100,0,95,1817,40.64,0,40.64,51.395,"None",95,73
60971513114,0,0,0,"","",0,0,1,1,0,0,100,0,100,979,40.64,0,40.64,270.506,"None",100,78
60971515021,0,0,0,"","",0,0,3,3,0,0,100,0,91,1999,13.84,0,13.84,31.13,"None",91,70
60971515024,0,0,0,"","",0,0,3,3,0,0,100,0,97,443,14.27,0,14.27,66.768,"None",97,76
60971515025,0,0,0,"","",0,0,4,4,0,0,100,0,98,1109,16.43,0,16.43,85.594,"SDAC",98,76
60971515026,0,0,0,"","",0,0,3,3,0,0,100,0,88,1626,16.43,0,16.43,23.895,"None",88,67
60971515031,0,0,0,"","",0,0,16,16,0,0,100,0,82,1026,134.47,0,134.47,16.47,"None",82,61
60971515032,0,0,0,"","",0,0,2,2,0,0,100,0,80,891,6.49,0,6.49,14.149,"None",80,59
60971515033,0,0,0,"","",0,0,4,4,0,0,100,0,91,1434,19.02,0,19.02,30.843,"None",91,70
60971515041,0,0,0,"","",0,0,3,3,0,0,100,0,94,1035,12.11,0,12.11,41.851,"None",94,72
60971515042,0,0,0,"","",0,0,1,1,0,0,100,0,82,1277,5.62,0,5.62,16.298,"None",82,61
60971515043,0,0,0,"","",0,0,2,2,0,0,100,0,87,1304,7.78,0,7.78,22.473,"None",87,66
60971516011,0,0,0,"","",0,0,3,3,0,0,100,0,98,810,40.64,0,40.64,87.531,"None",98,76
60971516013,0,0,0,"","",0,0,3,3,0,0,100,0,85,1045,16,0,16,19.868,"None",85,64
60971516021,0,0,0,"","",0,0,16,16,0,0,100,0,81,990,141.82,1,142.82,15.503,"None",81,60
60971516022,0,0,0,"","",0,0,4,4,0,0,100,0,98,845,41.51,0,41.51,75.962,"None",98,76
60971516023,0,0,0,"","",0,0,15,15,0,0,100,0,62,1294,70.91,0,70.91,6.305,"None",62,44
60971517001,0,0,0,"","",0,0,2,2,0,0,100,0,98,488,19.46,0,19.46,77.483,"None",98,76
60971517002,0,0,0,"","",0,0,5,5,0,0,100,0,87,746,38.48,0,38.48,23.287,"None",87,66
60971517003,0,0,0,"","",0,0,1,1,0,0,100,0,82,1811,3.89,0,3.89,16.617,"None",82,61
60971517004,0,0,0,"","",0,0,4,4,0,0,100,0,89,1835,14.27,0,14.27,27.436,"None",89,68
60971517005,0,0,0,"","",0,0,2,2,0,0,100,0,88,1482,9.51,0,9.51,24.78,"None",88,67
60971517006,0,0,0,"","",0,0,6,6,0,0,100,0,100,982,62.7,0,62.7,233.277,"None",100,78
60971518001,0,0,0,"","",0,0,2,2,0,0,100,0,96,1260,19.46,0,19.46,55.852,"None",96,74
60971518002,0,0,0,"","",0,0,2,2,0,0,100,0,96,394,9.51,0,9.51,53.436,"None",96,74
60971518003,0,0,0,"","",0,0,2,2,0,0,100,0,98,1103,19.46,0,19.46,84.721,"None",98,76
60971518004,0,0,0,"","",0,0,1,1,0,0,100,0,63,1926,3.89,0,3.89,6.37,"None",63,45
60971518005,0,0,0,"","",0,0,4,4,0,0,100,0,100,429,28.97,0,28.97,129.791,"None",100,78
60971519001,0,0,0,"","",0,0,2,2,0,0,100,0,96,884,6.49,0,6.49,54.567,"SDAC",96,74
60971519002,0,0,0,"","",0,0,2,2,0,0,100,0,94,931,6.49,0,6.49,44.288,"None",94,72
60971519003,0,0,0,"","",0,0,1,1,0,0,100,0,86,524,2.59,0,2.59,20.929,"DAC",86,65
60971519004,0,0,0,"","",0,0,1,1,0,0,100,0,75,1051,2.59,0,2.59,11.333,"SDAC",75,55
60971520002,0,0,0,"","",0,0,3,3,0,0,100,0,93,840,12.11,0,12.11,39.977,"DAC",93,71
60971521001,0,0,0,"","",0,0,4,4,0,0,100,0,96,1504,36.32,0,36.32,59.307,"SDAC",96,75
60971521002,0,0,0,"","",0,0,4,4,0,0,100,0,97,710,38.05,0,38.05,62.583,"None",97,76
60971521003,0,0,0,"","",0,0,2,2,0,0,100,0,100,944,28.1,0,28.1,187.254,"None",100,78
60971522011,0,0,0,"","",0,0,2,2,0,0,100,0,95,963,12.11,0,12.11,47.84,"None",95,73
60971522012,0,0,0,"","",0,0,1,1,0,0,100,0,90,1183,5.62,0,5.62,30.418,"DAC",90,69
60971522013,0,0,0,"","",0,0,2,2,0,0,100,0,99,1083,21.19,0,21.19,111.149,"None",99,78
60971522014,0,0,0,"","",0,0,1,1,0,0,100,0,94,725,5.62,0,5.62,42.882,"None",94,72
60971522021,0,0,0,"","",0,0,2,2,0,0,100,0,100,782,41.94,0,41.94,148.451,"None",100,78
60971522022,0,0,0,"","",0,0,3,3,0,0,100,0,98,2005,41.08,0,41.08,76.633,"DAC",98,76
60971522023,0,0,0,"","",0,0,2,2,0,0,100,0,97,1358,24.65,0,24.65,66.796,"None",97,76
60971522024,0,0,0,"","",0,0,2,2,0,0,100,0,100,777,41.94,0,41.94,141.132,"None",100,78
60971522025,0,0,0,"","",0,0,2,2,0,0,100,0,99,1672,24.65,0,24.65,93.101,"SDAC",99,78
60971522031,0,0,0,"","",0,0,2,2,0,0,100,0,99,558,21.19,0,21.19,93.832,"None",99,78
60971522032,0,0,0,"","",0,0,2,2,0,0,100,0,99,744,21.19,0,21.19,118.827,"None",99,78
60971522033,0,0,0,"","",0,0,4,4,0,0,100,0,100,1198,27.67,0,27.67,140.93,"SDAC",100,78
60971522034,0,0,0,"","",0,0,1,1,0,0,100,0,88,1001,5.62,0,5.62,24.239,"DAC",88,67
60971523001,0,0,0,"","",0,0,2,2,0,0,100,0,93,1441,23.35,0,23.35,37.296,"None",93,71
60971523002,0,0,0,"","",0,0,4,4,0,0,100,0,98,946,44.54,0,44.54,76.048,"None",98,76
60971523003,0,0,0,"","",0,0,3,3,0,0,100,0,95,996,36.32,0,36.32,47.732,"None",95,73
60971523004,0,0,0,"","",0,0,1,1,0,0,100,0,98,798,15.57,0,15.57,73.838,"None",98,76
60971524001,0,0,0,"","",0,0,6,6,0,0,100,0,85,1947,37.19,0,37.19,20.504,"None",85,64
60971524002,0,0,0,"","",0,0,4,4,0,0,100,0,93,1898,57.07,0,57.07,40.304,"None",93,71
60971524004,0,0,0,"","",0,0,7,7,0,0,100,0,96,2534,105.07,0,105.07,54.008,"None",96,75
60971524005,0,0,0,"","",0,0,6,6,0,0,100,0,93,1609,105.93,0,105.93,36.714,"None",93,71
60971525011,0,0,0,"","",0,0,6,6,0,0,100,0,99,1556,62.7,0,62.7,104.963,"None",99,78
60971525012,0,0,0,"","",0,0,3,3,0,0,100,0,100,1800,55.35,0,55.35,136.416,"None",100,78
60971525013,0,0,0,"","",0,0,1,1,0,0,100,0,97,946,16.43,0,16.43,65.004,"None",97,76
